sentence,image_1,image_2,label_image1,label_image2
Woman lays on grass.,"[-0.9497469067573547, -0.2146715223789215, 0.46785229444503784, 0.0488978736102581, 0.267913281917572, -0.14126813411712646, 0.9833383560180664, 0.8900447487831116, 0.3949524462223053, 0.12287234514951706, 0.05197769030928612, -0.2366388887166977, -0.2599392533302307, -0.6836192607879639, -0.03166288137435913, -0.3384726047515869, 0.2180352360010147, 0.12899775803089142, 0.4958426058292389, -0.07208475470542908]","[-1.2052565813064575, 0.21618688106536865, 0.2608910799026489, 0.40298789739608765, -0.016914894804358482, -0.13243292272090912, -0.01197190210223198, 0.7584136724472046, 0.24162155389785767, 0.22185122966766357, 0.5498248934745789, -0.31649741530418396, -0.007584849372506142, -0.7036352753639221, 0.02443212829530239, -0.3009584844112396, 0.2623562812805176, -0.09908093512058258, 0.32543784379959106, 0.2664209306240082]",0,1
The bride sat next to the tree.,"[-1.2664157152175903, 0.43861937522888184, 0.6045030355453491, 0.4390139579772949, 0.4158259928226471, -0.4386870861053467, 0.41065528988838196, 1.0152891874313354, -0.2606511414051056, 0.3417453169822693, 0.5898892283439636, -0.17169369757175446, 0.17850328981876373, -0.7810212969779968, 0.4735024571418762, -0.5596210360527039, 0.24751155078411102, 0.5366509556770325, 0.7542595863342285, -0.06989112496376038]","[-0.6303744912147522, -0.5543205142021179, 0.49704068899154663, 0.5597710609436035, 0.5229693651199341, -0.4547359347343445, 0.04546699300408363, 1.0821940898895264, -0.0071871113032102585, -0.21011605858802795, 0.08137163519859314, 0.2101193070411682, -0.06185001879930496, -0.4212912619113922, 0.09847027063369751, -0.1756843775510788, 0.4242781400680542, 0.1638401597738266, 0.24157273769378662, -0.4102575480937958]",0,1
Person runs on street.,"[-0.8237929940223694, -0.4400610327720642, 0.3428708612918854, 0.30632683634757996, 0.3638633191585541, -0.6006813049316406, 0.2170063853263855, 0.7323924899101257, -0.08893442898988724, -0.1215735450387001, 0.09136910736560822, 0.024313440546393394, 0.23463717103004456, -1.0460022687911987, 0.21180939674377441, -0.036273226141929626, 0.09205485135316849, 0.12878413498401642, 0.24451729655265808, -0.03552424907684326]","[-0.8836671710014343, -0.10322656482458115, 0.3008980453014374, 0.4815859794616699, 0.590477466583252, -0.33402496576309204, 0.21066050231456757, 0.5383869409561157, -0.3052206039428711, 0.07887811213731766, -0.16725985705852509, 0.11859550327062607, 0.05069629102945328, -0.6401593685150146, 0.17998971045017242, -0.22451777756214142, 0.3201894462108612, 0.46208977699279785, 0.4052059054374695, -0.37055879831314087]",0,1
Person cross road with child,"[-0.7664528489112854, -0.4351370930671692, 0.3803960084915161, 0.6592767238616943, 0.6131243705749512, -0.40616849064826965, 0.23369617760181427, 0.8659444451332092, -0.08127878606319427, -0.3664996325969696, 0.1618940532207489, 0.03430408984422684, -0.08200997114181519, -0.7781189680099487, -0.0053622107952833176, -0.17345474660396576, 0.3613136410713196, 0.42469292879104614, 0.46195119619369507, -0.32508572936058044]","[-0.6095011234283447, -0.2398807406425476, 0.4526081383228302, 0.5309226512908936, 0.2764514982700348, -0.34495437145233154, -0.11518026888370514, 0.8194126486778259, 0.11862815916538239, 0.07111408561468124, 0.29549580812454224, -0.057341575622558594, 0.003910260275006294, -0.4840565323829651, 0.3606491684913635, -0.04966135323047638, 0.40432077646255493, 0.2992096245288849, 0.3302850127220154, -0.3231939375400543]",0,1
Girl swims in water.,"[-0.8931065201759338, -0.1345011293888092, 0.40336722135543823, 0.6798027753829956, 0.0536031648516655, -0.12829270958900452, 0.19216933846473694, 0.8601251244544983, -0.045704931020736694, -0.06616503745317459, 0.11986233294010162, -0.5155812501907349, 0.0034634601324796677, -0.9807690382003784, 0.038435935974121094, -0.4785623550415039, -0.10844344645738602, 0.28011277318000793, 0.4289690852165222, 0.1279468536376953]","[-1.2522802352905273, -0.13910484313964844, 0.46694716811180115, 0.8542989492416382, 0.6765745878219604, -0.17398349940776825, 0.3090360760688782, 0.9746391177177429, 0.014996843412518501, 0.042267411947250366, 0.27703654766082764, -0.6813220381736755, -0.021706799045205116, -1.03127121925354, 0.42446064949035645, 0.2460808902978897, 0.7264168858528137, 0.048519566655159, 0.25860801339149475, -0.5696879625320435]",0,1
Dog lays on grass.,"[-1.098796010017395, -0.10185501724481583, 0.4070340394973755, 0.4276546239852905, 0.6302324533462524, 0.060810960829257965, 0.23881523311138153, 0.5536429286003113, 0.2691461741924286, -0.08003366738557816, 0.15482789278030396, -0.146436408162117, -0.18321123719215393, -0.9120151996612549, 0.09538929164409637, -0.11235524713993073, 0.3131604790687561, 0.06785746663808823, 0.3485698103904724, -0.3576618731021881]","[-1.0790231227874756, -0.15866973996162415, 0.2968687415122986, 0.3091878592967987, 0.7130599617958069, 0.12596087157726288, 0.2976056635379791, 0.5743194818496704, -0.0643467903137207, -0.3407765328884125, 0.10113556683063507, -0.1814274936914444, -0.09135334193706512, -0.9938860535621643, 0.162632554769516, -0.19254396855831146, 0.19909054040908813, 0.298901230096817, 0.2940386235713959, 0.03350699692964554]",0,1
Person swims in water.,"[-0.8105018138885498, -0.05771353095769882, 0.3253592252731323, 0.6657211780548096, 0.40144777297973633, 0.10454472154378891, 0.1059967428445816, 0.9071972370147705, 0.01928575523197651, 0.1820177435874939, 0.013531091623008251, -0.05441833287477493, -0.18477168679237366, -0.9670928716659546, 0.46738412976264954, -0.2860124707221985, 0.30929499864578247, 0.17900322377681732, 0.20152395963668823, -0.29268231987953186]","[-0.5331951975822449, -0.4308774471282959, 0.27663516998291016, 0.5139460563659668, 0.701361894607544, 0.46326708793640137, 0.3845352232456207, 1.0985826253890991, -0.1349516361951828, -0.1130249872803688, 0.25551700592041016, 0.132274329662323, -0.11188129335641861, -1.2507096529006958, 0.1702677309513092, 0.03775143623352051, 0.7427140474319458, -0.0565960630774498, 0.3816162049770355, -0.054683759808540344]",0,1
Child sits on beach.,"[-1.0391207933425903, -0.09861915558576584, 0.2315966933965683, 0.16843268275260925, 0.7397946119308472, 0.0026262160390615463, 0.2993844449520111, 0.47986534237861633, -0.10838845372200012, -0.40363824367523193, 0.3806915879249573, 0.11583753675222397, -0.16536951065063477, -1.220546841621399, 0.41197583079338074, -0.10316966474056244, 0.3352731764316559, 0.2370654195547104, 0.531850278377533, 0.054115235805511475]","[-0.5947041511535645, -0.18214276432991028, 0.10881724953651428, 0.3232578635215759, 0.5738623738288879, 0.47158339619636536, 0.06621138751506805, 0.7709612250328064, 0.13993994891643524, -0.06639942526817322, 0.20513485372066498, 0.24875207245349884, -0.11291085183620453, -1.091700792312622, 0.4704274535179138, 0.047862276434898376, 0.07987722009420395, 0.4960431754589081, 0.4380401372909546, 0.16669589281082153]",1,0
Boy walks in road,"[-0.8009569048881531, -0.3751748204231262, 0.3812258839607239, 0.4209446907043457, 0.5236777663230896, -0.05941547453403473, 0.22532188892364502, 0.8393598198890686, -0.21826617419719696, -0.3901004195213318, 0.272463858127594, -0.02602315880358219, 0.018713777884840965, -0.7968921065330505, 0.3175349235534668, -0.22534865140914917, 0.6264621615409851, 0.4713410437107086, 0.41222310066223145, -0.494943231344223]","[-0.9189157485961914, -0.23000994324684143, 0.29181939363479614, 0.14251025021076202, 0.6945984959602356, -0.09281756728887558, -0.011549066752195358, 0.818706750869751, 0.07662394642829895, -0.19292113184928894, 0.32267165184020996, -0.22307853400707245, 0.08364635705947876, -0.6793342232704163, 0.3384157717227936, -0.008454767987132072, 0.31941327452659607, 0.20281533896923065, 0.37731730937957764, -0.11951562762260437]",0,1
Person takes ball to park.,"[-1.2202917337417603, -0.05810553580522537, 0.23731863498687744, 0.1375107318162918, 0.2773926556110382, 0.1345437616109848, 0.14273686707019806, 0.9846993088722229, -0.24558308720588684, 0.12870514392852783, 0.42297154664993286, -0.02309090830385685, 0.5025194883346558, -1.0777493715286255, 0.31005147099494934, 0.013162614777684212, 0.16236841678619385, 0.19044454395771027, 0.23068533837795258, 0.10044129192829132]","[-0.8345292806625366, -0.6560227870941162, 0.333467960357666, 0.43228238821029663, 0.27618157863616943, -0.3275054395198822, -0.17229591310024261, 1.3186644315719604, -0.08345620334148407, -0.2514556050300598, 0.4179418087005615, -0.034874819219112396, 0.29012858867645264, -1.2785124778747559, 0.2111341655254364, -0.23905982077121735, 0.2653130292892456, 0.02636054717004299, 0.5324944853782654, -0.23687517642974854]",0,1
Woman walks down street.,"[-1.1499963998794556, 0.4367126226425171, 0.46975457668304443, 0.43951988220214844, 0.44897931814193726, -0.4661160111427307, 0.4196091890335083, 0.6697860360145569, -0.3039131462574005, 0.08321898430585861, 0.6493117809295654, -0.06836680322885513, -0.08344004303216934, -0.37392938137054443, 0.38622191548347473, -0.3765427768230438, 0.33945655822753906, 0.5015506148338318, 0.3690752387046814, -0.058787405490875244]","[-0.8443096876144409, 0.2625935673713684, 0.13066835701465607, 0.4683217406272888, 0.3283228874206543, -0.17220348119735718, 0.30937832593917847, 0.5655738711357117, 0.208700492978096, 0.1393362581729889, 0.5008224844932556, -0.2840184271335602, -0.20807981491088867, -0.8810372948646545, 0.34118086099624634, -0.4804493486881256, 0.24471603333950043, 0.06690162420272827, 0.37544429302215576, -0.28171059489250183]",0,1
Woman sits on tree.,"[-1.1256567239761353, 0.004492439329624176, 0.8390039205551147, -0.11376453936100006, 0.11182713508605957, -0.2512191832065582, 0.18047375977039337, 0.8526023030281067, -0.2712036967277527, 0.0388590469956398, 0.18891970813274384, -0.032453007996082306, 0.22715869545936584, -0.6809261441230774, 0.2771127223968506, -0.004690611734986305, 0.4951096773147583, -0.2925701439380646, 0.35000547766685486, -0.24236157536506653]","[-0.9649986624717712, -0.3173564076423645, 0.564395010471344, 0.21669773757457733, 0.3388757109642029, 0.05610881745815277, 0.2878795266151428, 0.8304123282432556, -0.10219297558069229, 0.30098170042037964, 0.5566036105155945, -0.025259116664528847, -0.04753781855106354, -0.636869490146637, 0.2711884081363678, -0.09159897267818451, 0.5573778748512268, -0.13620653748512268, 0.3834344744682312, -0.1630549430847168]",0,1
Woman is swimming in the water.,"[-0.378598690032959, -0.007604785263538361, 0.3115280270576477, 0.3150689899921417, -0.1739211231470108, 0.08066926896572113, 0.08374199271202087, 0.3590905964374542, -0.0034094583243131638, 0.26441988348960876, -0.09609253704547882, 0.05779681354761124, 0.12837029993534088, -1.1016513109207153, 0.28459736704826355, -0.08913517743349075, 0.005700564011931419, 0.692724347114563, 0.5007426738739014, 0.14182308316230774]","[-0.42379552125930786, -0.38780122995376587, 0.11191126704216003, 0.6066910624504089, 0.36906567215919495, 0.034590594470500946, 0.4312010705471039, 1.3303087949752808, -0.27168670296669006, -0.08571254462003708, 0.7130079865455627, -0.3386465013027191, -0.007911885157227516, -0.8748494982719421, 0.2636603116989136, -0.12705330550670624, 0.266421914100647, -0.06081850826740265, 0.6653288006782532, -0.4423321783542633]",0,1
Girl runs on street,"[-1.3970948457717896, -0.03921349346637726, 0.3618223965167999, 0.4057735800743103, 0.9383254647254944, -0.525800883769989, 0.7953740358352661, 0.6370956301689148, -0.36946725845336914, 0.15917852520942688, 0.19539937376976013, 0.03249945491552353, -0.034379445016384125, -0.8240748047828674, 0.20503288507461548, -0.30802056193351746, -0.1909765601158142, 0.34241557121276855, 0.7311434745788574, 0.0307083111256361]","[-0.45970433950424194, -0.3035013973712921, 0.5937806963920593, 0.3578358292579651, -0.008989175781607628, 0.15329357981681824, 0.13686442375183105, 0.8922905325889587, 0.07233582437038422, -0.08166041225194931, 0.4125046133995056, -0.5546373724937439, 0.21801061928272247, -0.979219377040863, 0.22758269309997559, 0.14411750435829163, 0.5896944999694824, 0.11169908940792084, 0.20501796901226044, -0.09984245896339417]",1,0
Woman jogs at beach,"[-0.7244914174079895, -0.18638825416564941, 0.3186343014240265, 0.4236474633216858, 0.6289483904838562, -0.11605393141508102, 0.2767394483089447, 0.9396771788597107, -0.08106589317321777, -0.3944084942340851, 0.38452619314193726, -0.03811822831630707, 0.2074894905090332, -1.4032901525497437, 0.5645031929016113, -0.2175310105085373, 0.18791915476322174, 0.27338889241218567, 0.30614274740219116, 0.021181223914027214]","[-1.0024586915969849, 0.012612827122211456, 0.29124340415000916, 0.2655770182609558, 0.6071523427963257, -0.23845763504505157, 0.1596955507993698, 0.7155508399009705, -0.1696622669696808, 0.07187581062316895, 0.1258862465620041, 0.12457702308893204, 0.16965001821517944, -0.8823789954185486, 0.3830375075340271, -0.3725062310695648, 0.19013717770576477, 0.1377895623445511, 0.5497031211853027, 0.30507609248161316]",0,1
Girl stands on rocks,"[-0.7766552567481995, -0.6399547457695007, 0.4731209874153137, 0.5790463089942932, 0.8273478150367737, -0.47349295020103455, 0.3118702471256256, 0.7333930730819702, -0.05676855146884918, -0.3478798270225525, 0.3019751012325287, -0.00983981229364872, -0.5643741488456726, -0.8421130776405334, 0.15402045845985413, -0.10031856596469879, 0.46337276697158813, 0.028361452743411064, 0.23254609107971191, -0.6586202383041382]","[-0.8590459227561951, -0.4456824064254761, 0.7834669351577759, -0.008003351278603077, 0.5969235897064209, -0.052855804562568665, 0.04529883340001106, 0.40755635499954224, 0.06577944755554199, -0.03091544657945633, -0.35564929246902466, 0.052430421113967896, 0.19465801119804382, -1.2343419790267944, 0.06243067979812622, 0.3913114368915558, 0.8734150528907776, 0.3082180321216583, 0.20165005326271057, -0.5652694702148438]",0,1
Actor sits and reads lines with another actor.,"[-0.9954302906990051, 0.02101747691631317, 0.2489648461341858, -0.2991548776626587, 0.46051132678985596, -0.7764386534690857, 0.4631175100803375, 0.6643230319023132, -0.01826835237443447, -0.3881644308567047, 0.22248955070972443, -0.11708579212427139, 0.04978271573781967, -1.1667815446853638, 0.07816949486732483, -0.4122815728187561, -0.17678765952587128, 0.08985526859760284, 0.7125697135925293, -0.6963189840316772]","[-0.8457021713256836, -0.014982908964157104, 0.3882942199707031, 0.641886830329895, 0.381038635969162, -0.04333050549030304, 0.2027127891778946, 0.7713592648506165, 0.0001353193074464798, -0.08145447820425034, -0.1392369568347931, -0.34724271297454834, 0.08327716588973999, -0.9680161476135254, 0.3119482100009918, -0.4436401426792145, 0.2693752646446228, 0.09227441251277924, 0.28474217653274536, -0.4893212616443634]",0,1
Girl carries water.,"[-0.8025994896888733, -0.41722822189331055, 0.7663399577140808, 0.007843065075576305, 0.0005831960588693619, 0.2923167943954468, -0.3688899874687195, 0.5830835103988647, 0.14185276627540588, 0.03541591018438339, -0.20905888080596924, -0.1833600103855133, -0.19989806413650513, -0.4300306737422943, -0.005027806386351585, 0.25819718837738037, 0.17442025244235992, 0.03800748288631439, 0.052908219397068024, 0.07253861427307129]","[-0.6847304105758667, -0.22510576248168945, 0.48085668683052063, 0.18528702855110168, 0.09865748137235641, 0.16787675023078918, 0.536337673664093, 0.4953949451446533, -0.05881123244762421, -0.27697351574897766, -0.03374240919947624, -0.7231914401054382, -0.035118162631988525, -1.3798116445541382, 0.14197158813476562, -0.18923252820968628, 0.35421234369277954, 0.0785001739859581, 0.25721320509910583, -0.21398241817951202]",0,1
Woman takes her dog.,"[-0.7849591970443726, 0.07980098575353622, 0.22332698106765747, -0.1389525979757309, 0.7318525910377502, -0.0022685546427965164, 0.11393268406391144, 0.6742225289344788, -0.07797905057668686, 0.22216084599494934, 0.2083042860031128, -0.319385826587677, -0.07520642131567001, -0.690445601940155, 0.1368330866098404, -0.2573397159576416, 0.23157869279384613, 0.5320691466331482, 0.6217980980873108, -0.0945802852511406]","[-1.149440884590149, 0.057066909968853, 0.040992286056280136, 0.025280464440584183, 0.7281016111373901, -0.2676643133163452, 0.3153010904788971, 0.5109187960624695, -0.37732866406440735, 0.12326941639184952, 0.19732438027858734, -0.10571353882551193, -0.00693814642727375, -1.0181666612625122, 0.4268367290496826, -0.16541384160518646, 0.5030665993690491, 0.3401172459125519, 0.8207109570503235, 0.23194065690040588]",1,0
Person looks at girl.,"[-0.8465344309806824, 0.129794180393219, 0.45186981558799744, 0.37418749928474426, 0.23142698407173157, -0.425879567861557, 0.46968433260917664, 0.6579133868217468, -0.44766342639923096, -0.0003569796681404114, 0.5101690292358398, -0.506562352180481, 0.06549065560102463, -0.953705370426178, 0.13952960073947906, -0.2927751839160919, -0.0333700105547905, 0.4872373938560486, 0.24362494051456451, -0.11040061712265015]","[-0.7090556621551514, -0.28754743933677673, 0.30017009377479553, 0.20622152090072632, 0.34924888610839844, -0.15961958467960358, 0.11324307322502136, 0.5955163240432739, 0.08470012247562408, -0.18952175974845886, 0.00466387253254652, -0.41219255328178406, 0.2643333673477173, -0.7724032402038574, 0.48977088928222656, -0.20615437626838684, 0.7715813517570496, 0.2231118530035019, 0.6160306930541992, -0.061221763491630554]",0,1
Girl lies on beach.,"[-0.785846471786499, -0.29268187284469604, 0.5006983876228333, 0.705268919467926, 0.351049542427063, 0.0887763723731041, 0.2870478928089142, 0.6971420049667358, 0.07613605260848999, -0.43314623832702637, 0.2872008681297302, -0.04248451441526413, 0.05419153720140457, -0.5023064613342285, 0.30285829305648804, -0.543937623500824, 0.18350724875926971, 0.5078697204589844, 0.6863407492637634, -0.280718594789505]","[-0.5527889132499695, -0.13523399829864502, 0.36277276277542114, 0.635492742061615, 0.18635523319244385, 0.11459092050790787, 0.03116767480969429, 0.6063957810401917, 0.04835738241672516, -0.14938697218894958, 0.09904970228672028, -0.22439253330230713, -0.1950538605451584, -1.0845389366149902, 0.3262923061847687, -0.17555850744247437, 0.3203224241733551, 0.4489869773387909, 0.5503802299499512, -0.099807009100914]",1,0
Boat sits on shore.,"[-0.5963214039802551, -0.6416369676589966, 0.26879844069480896, 0.8088430762290955, 0.7861839532852173, 0.21964985132217407, 0.22202658653259277, 1.057411789894104, -0.2816057503223419, -0.4800902009010315, 0.39262333512306213, -0.01146053709089756, -0.22596143186092377, -0.9750898480415344, 0.3835919499397278, -0.21447311341762543, 0.5771827697753906, 0.44605425000190735, 0.35400956869125366, -0.4592404067516327]","[-1.0819402933120728, -0.46703094244003296, 0.2898632287979126, 0.8901180028915405, 0.4013175964355469, 0.22873535752296448, 0.16162234544754028, 1.021525263786316, 0.16281777620315552, -0.20633366703987122, 0.37207648158073425, 0.4744180142879486, -0.31764718890190125, -1.0799256563186646, -0.009102342650294304, -0.17792339622974396, 0.18049870431423187, 0.14363177120685577, 0.18788903951644897, -0.41879624128341675]",0,1
Couple jumps on beach.,"[-0.9817075133323669, -0.3248768746852875, 0.19265171885490417, 0.1941256821155548, 0.5917878746986389, 0.09859994798898697, 0.1284739077091217, 0.7401772141456604, -0.09630148112773895, -0.21635618805885315, 0.4681858718395233, 0.035318292677402496, 0.012977957725524902, -1.1495610475540161, 0.2729373872280121, -0.2966545522212982, 0.5682821869850159, 0.2740606963634491, 0.2898689806461334, 0.03440234065055847]","[-0.7307903170585632, -0.35373178124427795, 0.36093077063560486, 0.40605711936950684, 0.5798207521438599, -0.1728973090648651, -0.09219357371330261, 0.7023369073867798, -0.0427347868680954, -0.3204111158847809, 0.2569277882575989, -0.12516045570373535, -0.020549358800053596, -1.0357197523117065, 0.3753969371318817, -0.3044419288635254, 0.23840264976024628, 0.4248797595500946, 0.35172849893569946, 0.01571553759276867]",0,1
Man jogs on beach,"[-0.8999553918838501, -0.1636975109577179, 0.2398589551448822, 0.4551219940185547, 0.24407708644866943, 0.07362446933984756, -0.048858966678380966, 0.7918804287910461, 0.18101747334003448, -0.022963277995586395, 0.34158381819725037, -0.3422711491584778, 0.2049635946750641, -0.9073091745376587, 0.4547816216945648, -0.23883508145809174, 0.02084430120885372, 0.29936039447784424, 0.4402543902397156, -0.06374949216842651]","[-0.6341804265975952, -0.24880555272102356, 0.1801612824201584, 0.5770869255065918, 0.20666064321994781, -0.35064762830734253, 0.38968151807785034, 0.9110316634178162, -0.2561933696269989, -0.35944557189941406, 0.4206443130970001, -0.22301368415355682, -0.12161180377006531, -0.8148584365844727, 0.44648656249046326, -0.3709796071052551, 0.6104581952095032, 0.18752311170101166, 0.261599600315094, -0.2849944829940796]",0,1
Woman runs in field.,"[-0.9579606652259827, -0.5038282871246338, 0.5258459448814392, 0.45211946964263916, 0.15261726081371307, 0.15471696853637695, 0.3422318398952484, 0.7693591713905334, -0.03416559845209122, -0.2910909354686737, 0.3854113817214966, -0.3570778965950012, 0.07462580502033234, -1.3222967386245728, -0.008624551817774773, 0.07359187304973602, 0.17533889412879944, 0.24641811847686768, 0.017619827762246132, -0.04067063331604004]","[-1.060925841331482, -0.4979817867279053, 0.32646965980529785, 0.3500116169452667, 0.7710545063018799, -0.6824970841407776, 0.6812716126441956, 1.1997958421707153, -0.15169492363929749, -0.058354295790195465, -0.02001657709479332, -0.3231428563594818, 0.005632026121020317, -0.8278908133506775, -0.05520770698785782, -0.28532305359840393, 0.3755031228065491, 0.13569076359272003, 0.17726589739322662, -0.45181381702423096]",0,1
Person swims in sea.,"[-0.523756206035614, 0.09622786194086075, 0.32625269889831543, 0.38229939341545105, 0.1600082814693451, 0.20076040923595428, 0.024311799556016922, 0.6112034916877747, -0.14789864420890808, -0.0524560883641243, -0.18312731385231018, 0.4214681088924408, -0.052403420209884644, -1.1846414804458618, -0.18881623446941376, -0.4097139835357666, 0.4111264944076538, 0.7495478987693787, 0.6994987726211548, -0.2789890766143799]","[-0.967932403087616, -0.7708156108856201, 0.17391175031661987, 0.46408015489578247, 0.7479485869407654, -0.4892180562019348, 0.49213436245918274, 0.6360788941383362, -0.2733273208141327, -0.2716202437877655, -0.2485620528459549, 0.5922325849533081, 0.16975373029708862, -0.46041473746299744, 0.19852006435394287, -0.2641631066799164, 0.8791126608848572, -0.27214381098747253, 0.4100605249404907, -0.554995059967041]",0,1
Boy runs by sea.,"[-0.600930392742157, -0.31216612458229065, 0.3496149778366089, 0.5921452045440674, 0.4961630702018738, 0.13996906578540802, 0.18547099828720093, 0.8027923107147217, 0.02753232605755329, -0.15800407528877258, 0.1517067551612854, -0.07206829637289047, 0.2543102204799652, -1.3747540712356567, 0.3335781693458557, -0.23965665698051453, 0.47312888503074646, -0.20472680032253265, 0.1166662648320198, -0.3906360864639282]","[-0.637073814868927, -0.36348995566368103, 0.23221777379512787, 0.5260708332061768, 0.5933297872543335, 0.21407917141914368, -0.002095770090818405, 0.4162145256996155, -0.19321952760219574, -0.4521998167037964, 0.1859949380159378, -0.05885828286409378, -0.026211367920041084, -0.9425607919692993, 0.29929324984550476, -0.042709656059741974, 0.4887359142303467, 0.5768024921417236, 0.421603262424469, 0.0223959069699049]",1,0
Person carries bride.,"[-0.91013503074646, 0.15140795707702637, 0.004643823951482773, 0.25021809339523315, 0.7599741220474243, -0.44885697960853577, 0.12057605385780334, 0.4355617165565491, -0.16463065147399902, 0.23181146383285522, -0.13423320651054382, -0.31229665875434875, 0.15479767322540283, -1.4986402988433838, 0.3483886420726776, -0.18910346925258636, 0.383439838886261, 0.3434861898422241, 0.6047808527946472, -0.0069085825234651566]","[-1.0221298933029175, 0.5500823855400085, 0.4197404980659485, 0.008418622426688671, 0.2383386641740799, -0.7007597088813782, 0.38670340180397034, 0.7667385935783386, -0.32801589369773865, 0.13546442985534668, 0.5846015810966492, -0.44305431842803955, -0.023916246369481087, -0.9318671226501465, 0.3826141655445099, -0.5185267925262451, 0.6810822486877441, 0.04733765125274658, 0.08356074243783951, -0.23694729804992676]",0,1
Person looks at girl.,"[-0.8465344309806824, 0.129794180393219, 0.45186981558799744, 0.37418749928474426, 0.23142698407173157, -0.425879567861557, 0.46968433260917664, 0.6579133868217468, -0.44766342639923096, -0.0003569796681404114, 0.5101690292358398, -0.506562352180481, 0.06549065560102463, -0.953705370426178, 0.13952960073947906, -0.2927751839160919, -0.0333700105547905, 0.4872373938560486, 0.24362494051456451, -0.11040061712265015]","[-0.8168719410896301, 0.21270576119422913, 0.44863706827163696, 0.12209127843379974, -0.05288242548704147, 0.09220285713672638, 0.08702428638935089, 0.2645432949066162, 0.47131863236427307, -0.30871278047561646, 0.24705998599529266, -0.32300829887390137, -0.14892297983169556, -1.2630168199539185, 0.22999998927116394, -0.38924357295036316, 0.07939520478248596, 0.24410729110240936, 0.647063672542572, 0.037215717136859894]",0,1
Person carries bride's dress.,"[-0.7656755447387695, 0.1362246572971344, 0.600987434387207, 0.10293883830308914, 0.5363977551460266, -0.6975739002227783, 0.22354252636432648, 0.9409601092338562, -0.35988909006118774, 0.5572125911712646, 0.11367307603359222, -0.2590665817260742, 0.19503149390220642, -0.261027455329895, 0.11133122444152832, -0.2644290030002594, 0.29765018820762634, 0.44040724635124207, 0.5004026293754578, -0.15121743083000183]","[-1.065421462059021, -0.19089576601982117, 0.14416763186454773, -0.06801646202802658, 0.31922879815101624, -0.23879271745681763, 0.5351095795631409, 0.7327378392219543, -0.07035158574581146, -0.18243440985679626, 0.33414241671562195, 0.06810174882411957, -0.08475898951292038, -1.2111793756484985, 0.12438292801380157, 0.005961114540696144, 0.2084735780954361, -0.11774660646915436, 0.24994073808193207, -0.05944615602493286]",0,1
Dog sits in grass.,"[-0.9676605463027954, -0.10551465302705765, 0.11634086072444916, -0.0027131782844662666, 0.5868790149688721, -0.1414497047662735, 0.18172980844974518, 0.825771152973175, -0.10515256226062775, -0.36389410495758057, 0.5638739466667175, 0.1381596028804779, -0.008043693378567696, -0.7970976233482361, 0.15026651322841644, 0.1490790992975235, 0.40933501720428467, 0.35916903614997864, -0.05274636298418045, -0.0561792254447937]","[-1.2398099899291992, -0.2758907079696655, 0.11290614306926727, 0.7645359039306641, 0.8126963376998901, 0.1031983271241188, 0.21017184853553772, 0.7084118723869324, -0.05680941045284271, -0.12702670693397522, -0.13239401578903198, -0.14204952120780945, -0.12576532363891602, -0.7738772034645081, 0.18684089183807373, -0.1308038979768753, 0.30263957381248474, 0.4018320143222809, 0.3482776880264282, 0.27970826625823975]",1,0
Girl runs in field.,"[-1.2345613241195679, -0.46059343218803406, 0.07878932356834412, 0.17243094742298126, 0.512863039970398, -0.24505281448364258, 0.19146861135959625, 0.9880159497261047, -0.3119746446609497, -0.20315229892730713, 0.35390517115592957, 0.00258730910718441, 0.14379727840423584, -0.8960497975349426, 0.2565988004207611, -0.010990304872393608, 0.627232015132904, -0.07180100679397583, -0.0478610023856163, -0.2974870800971985]","[-0.992797315120697, 0.2723122239112854, 0.6360359787940979, -0.29345428943634033, 0.12946867942810059, -0.4977265000343323, 0.09627567231655121, 0.42746394872665405, -0.005598319694399834, 0.13771730661392212, 0.2558845281600952, 0.09389428794384003, -0.1642266809940338, -0.7230847477912903, -0.20825377106666565, -0.4330599904060364, 0.28027164936065674, 0.056325800716876984, 0.4783526659011841, -0.16217078268527985]",0,1
Boy swims on float in water.,"[-1.0528720617294312, -0.42416876554489136, 0.22199557721614838, 0.5085481405258179, 0.6147142648696899, -0.1381893754005432, 0.3495346009731293, 1.0204051733016968, -0.09872551262378693, -0.27019426226615906, 0.37694478034973145, -0.35100868344306946, -0.035923682153224945, -1.1324468851089478, 0.38601046800613403, -0.46122196316719055, 0.43504682183265686, 0.13893869519233704, 0.34247735142707825, -0.08713322877883911]","[-0.7075762152671814, -0.3025289475917816, 0.37591689825057983, 0.319678395986557, 0.2853800058364868, 0.3893270790576935, 0.31163153052330017, 0.3160035014152527, 0.0003285575658082962, -0.16663143038749695, 0.16146104037761688, -0.32510778307914734, -0.2275555431842804, -1.10154390335083, 0.43203672766685486, -0.3004296123981476, 0.6201278567314148, 0.48230746388435364, 0.32927465438842773, -0.0645037591457367]",0,1
