sentence,image_1,image_2,label_image1,label_image2
A girl lying in a field.,"[0.2981441915035248, -0.15740031003952026, -0.5105603933334351, 0.41692402958869934, -0.24237439036369324, -0.02876237779855728, 0.5261803269386292, -0.49705344438552856, -0.01936197467148304, -0.5281885266304016, -0.298747181892395, -0.09715090692043304, -0.11183226853609085, 0.2092306911945343, 0.08646532148122787, -0.15060752630233765]","[0.6695330739021301, -0.14409980177879333, -0.33708128333091736, -0.0037424806505441666, -0.12425464391708374, -0.13754120469093323, 0.3110434114933014, -0.29151952266693115, -0.10079002380371094, -0.8863752484321594, -0.265888512134552, 0.5193555951118469, 0.2803700864315033, 0.9792317152023315, -0.6146358251571655, 0.3636816740036011]",0,1
girl sits on floor,"[0.42592957615852356, 0.03473438322544098, -0.4291980266571045, 0.25676867365837097, -0.09572581946849823, 0.17256154119968414, 0.3948974609375, -0.21075811982154846, -0.12241323292255402, -0.443746954202652, -0.5665207505226135, -0.15005873143672943, -0.42122772336006165, 0.17868338525295258, -0.2582339346408844, 0.16540831327438354]","[0.47388961911201477, -0.06616425514221191, 0.025397883728146553, -0.044783711433410645, -0.18475787341594696, -0.237021341919899, 0.4805445969104767, 0.01007467694580555, -0.3226437270641327, -0.3829300105571747, -0.013813719153404236, 0.17418035864830017, 0.11553465574979782, 0.04343235492706299, -0.4584716856479645, -0.11986447870731354]",0,1
A girl walks down the road.,"[0.5216053128242493, -0.2877734303474426, 0.08151249587535858, -0.023823807016015053, -0.30035823583602905, -0.2706776559352875, 0.18937519192695618, -0.214383065700531, 0.08843432366847992, -0.4654097855091095, -0.11272074282169342, -0.3634788393974304, 0.15584754943847656, -0.12569572031497955, -0.15128514170646667, -0.012393562123179436]","[0.3627592623233795, -0.41367989778518677, -0.5834523439407349, 0.44749951362609863, 0.0753515362739563, -0.19998010993003845, 0.4348579943180084, -0.004363013431429863, -0.40399792790412903, -0.7789615988731384, 0.3929900527000427, 0.15045268833637238, 0.0432518795132637, 0.2976631820201874, -0.7256290912628174, 0.16466283798217773]",0,1
Girls walking down the street.,"[0.6158547401428223, 0.22889813780784607, -0.046928729861974716, 0.425211101770401, 0.11353284120559692, -0.05299010127782822, 0.2597975730895996, -0.15159408748149872, -0.01688970811665058, -0.5354299545288086, 0.2876272201538086, -0.05418277159333229, -0.22992455959320068, 0.16676421463489532, -0.5221762657165527, 0.147004634141922]","[0.5790631771087646, -0.3053673505783081, -0.24694545567035675, 0.18093794584274292, -0.1146697998046875, 0.1645890325307846, -0.04764329642057419, 0.043755389750003815, -0.2502470314502716, -0.6696346402168274, -0.131985142827034, 0.22200404107570648, -0.1617017239332199, 0.46195879578590393, -0.6305220127105713, 0.1717996597290039]",0,1
Girls walking down the street.,"[0.6158547401428223, 0.22889813780784607, -0.046928729861974716, 0.425211101770401, 0.11353284120559692, -0.05299010127782822, 0.2597975730895996, -0.15159408748149872, -0.01688970811665058, -0.5354299545288086, 0.2876272201538086, -0.05418277159333229, -0.22992455959320068, 0.16676421463489532, -0.5221762657165527, 0.147004634141922]","[0.4735671579837799, -0.01619628258049488, -0.2119867503643036, 0.47411349415779114, -0.02541336417198181, -0.29682859778404236, 0.09280975908041, -0.042762309312820435, -0.34763646125793457, -0.6293718218803406, 0.008169196546077728, 0.11376041173934937, -0.3966015875339508, 0.265606164932251, -0.44877758622169495, 0.1308159977197647]",0,1
A GIRL WALKS IN THE ROAD,"[0.2368028163909912, -0.15008440613746643, -0.34892451763153076, 0.14504364132881165, -0.17968249320983887, -0.11166685074567795, 0.41950929164886475, -0.061549440026283264, -0.24573369324207306, -0.313650906085968, 0.012300312519073486, -0.07298190891742706, -0.13067646324634552, 0.10106895118951797, -0.4646109938621521, 0.23549507558345795]","[0.7787492275238037, -0.2801803946495056, -0.4156787693500519, 0.13890624046325684, 0.022423729300498962, -0.40352872014045715, 0.27482837438583374, -0.06412303447723389, -0.03004099614918232, -0.5736337304115295, 0.02870212495326996, 0.3831762969493866, -0.18486617505550385, 0.07837178558111191, -0.2324647158384323, 0.24913449585437775]",0,1
A man running through the forest.,"[0.5216513276100159, -0.11212073266506195, -0.2473619133234024, -0.04568515717983246, -0.23338119685649872, -0.38326311111450195, -0.1937943994998932, 0.06176944077014923, -0.16868643462657928, -0.4673185348510742, -0.0725417286157608, 0.1294509619474411, -0.3633578419685364, 0.3783552646636963, -0.6121824383735657, 0.316382497549057]","[0.39323166012763977, -0.23004785180091858, -0.3627265393733978, 0.0685097798705101, -0.23050954937934875, -0.34754762053489685, 0.3477514982223511, 0.11952188611030579, -0.22349290549755096, -0.4399377405643463, -0.2084510177373886, 0.21725362539291382, -0.06620359420776367, 0.18787944316864014, -0.3821638226509094, 0.15738119184970856]",0,1
A dog rests in the grass.,"[0.2598949372768402, -0.01708918996155262, -0.18781492114067078, -0.026422420516610146, -0.1928415298461914, -0.5396009683609009, 0.4489480257034302, 0.07076824456453323, -0.6455303430557251, -0.34078916907310486, 0.08868192136287689, 0.20940527319908142, -0.0714593157172203, -0.04718847572803497, -0.03642155975103378, 0.6345711946487427]","[0.24274204671382904, -0.3406500518321991, -0.6568763852119446, 0.0002995859831571579, -0.48952192068099976, -0.055590592324733734, 0.17838606238365173, -0.04654942452907562, -0.08436991274356842, -0.4374178349971771, -0.24697081744670868, 0.1221611499786377, -0.19576670229434967, 0.2325984537601471, -0.2374361902475357, 0.21135155856609344]",0,1
A woman is running in the field.,"[0.7242321968078613, -0.38567617535591125, 0.026723060756921768, -0.14455546438694, -0.5062301158905029, -0.09093169867992401, 0.11845331639051437, 0.13687583804130554, -0.15055540204048157, -0.4820699393749237, -0.2476939707994461, 0.10296307504177094, 0.0825030505657196, 0.30430683493614197, -0.2884386479854584, 0.22402362525463104]","[0.7464461922645569, -0.05688781291246414, -0.2895975708961487, 0.3276292681694031, -0.09918197989463806, -0.22843073308467865, 0.6858522891998291, -0.3369983434677124, -0.05945868790149689, -0.36696502566337585, -0.051905110478401184, 0.18606628477573395, -0.03284229338169098, 0.5351191759109497, -0.2232389599084854, 0.2072492241859436]",0,1
A woman sits in a field.,"[0.9376417398452759, -0.2780058979988098, -0.12423048913478851, -0.04360469430685043, -0.5079614520072937, -0.40675559639930725, 0.37232720851898193, -0.12581999599933624, 0.05494147539138794, -0.32643434405326843, -0.26130211353302, -0.07466472685337067, -0.1095619797706604, 0.47510865330696106, -0.7720232009887695, 0.14915680885314941]","[0.816493034362793, 0.09860128909349442, -0.18537579476833344, 0.08306374400854111, -0.04002360999584198, -0.2098049819469452, 0.09970798343420029, 0.008358405902981758, -0.22355356812477112, -0.35527390241622925, 0.07326440513134003, 0.3291289806365967, -0.0832972377538681, 0.10340926796197891, -0.9823870062828064, 0.11869697272777557]",0,1
A man stands in a field.,"[0.3091559410095215, 0.12232867628335953, -0.3190452754497528, 0.1707882285118103, -0.3119153082370758, -0.03526318818330765, 0.30210137367248535, -0.1404508650302887, -0.11190581321716309, -0.13181351125240326, -0.08957916498184204, 0.19306984543800354, -0.3066873848438263, 0.24667975306510925, -0.35927969217300415, 0.18972808122634888]","[0.593838095664978, -0.2755056619644165, -0.44257038831710815, -0.2786843478679657, -0.44695574045181274, 0.22266285121440887, -0.13148021697998047, 0.08339980989694595, -0.6104525327682495, -0.36947619915008545, 0.32255715131759644, 0.16438619792461395, -0.24565018713474274, 0.3484082818031311, -0.29939737915992737, 0.02307586558163166]",0,1
A person lies in a field.,"[0.5106380581855774, -0.38244685530662537, -0.11840522289276123, -0.2930530309677124, -0.7332078218460083, -0.3961183726787567, -0.004965504631400108, 0.2644141912460327, -0.11413581669330597, -0.43721774220466614, -0.1999710351228714, 0.08835332095623016, -0.03963090479373932, 0.11376261711120605, -0.7261250615119934, 0.19890421628952026]","[0.6430344581604004, -0.08591004461050034, -0.11672434210777283, -0.04056284576654434, -0.14898726344108582, -0.13085584342479706, 0.3279767632484436, -0.19220145046710968, -0.09841771423816681, -0.22200120985507965, -0.1748485416173935, -0.41764265298843384, -0.24039016664028168, 0.2667015492916107, -0.4158172309398651, -0.05458656698465347]",0,1
Boys stand in the field.,"[0.4566052258014679, 0.11850673705339432, -0.4667443335056305, 0.3617250621318817, -0.1990576684474945, -0.21842016279697418, 0.44565728306770325, 0.006740303710103035, -0.20137517154216766, -0.3330918848514557, 0.19891101121902466, 0.09005469083786011, 0.18608418107032776, 0.04871191084384918, -0.3365407884120941, 0.22463533282279968]","[0.40898263454437256, -0.17099922895431519, -0.24967876076698303, -0.05787012726068497, -0.07104569673538208, -0.02272673323750496, -0.02928546629846096, -0.2427210956811905, -0.06649245321750641, -0.34139522910118103, -0.39163070917129517, -0.054249171167612076, 0.15587595105171204, 0.20368161797523499, -0.4108375310897827, 0.1009865552186966]",0,1
The boy is standing on the field,"[0.46746644377708435, 0.06585141271352768, -0.29619458317756653, -0.16188693046569824, -0.4182225465774536, -0.37919387221336365, 0.23852550983428955, -0.3680680990219116, -0.21925482153892517, -0.35434919595718384, 0.5076269507408142, 0.4122810959815979, -0.35426250100135803, 0.3120386302471161, -0.6482862830162048, -0.0036403443664312363]","[0.593838095664978, -0.2755056619644165, -0.44257038831710815, -0.2786843478679657, -0.44695574045181274, 0.22266285121440887, -0.13148021697998047, 0.08339980989694595, -0.6104525327682495, -0.36947619915008545, 0.32255715131759644, 0.16438619792461395, -0.24565018713474274, 0.3484082818031311, -0.29939737915992737, 0.02307586558163166]",0,1
The boys stand on the field.,"[0.9845246076583862, -0.009787315502762794, -0.2920478582382202, -0.10066933929920197, -0.5292784571647644, -0.07275377959012985, 0.19303929805755615, -0.06463976949453354, -0.37388283014297485, -0.48686471581459045, 0.37625378370285034, -0.02948087826371193, -0.13866771757602692, 0.43958303332328796, -0.5545762181282043, -0.27202147245407104]","[0.8743103742599487, -0.3387525975704193, -0.47873854637145996, -0.23654738068580627, -0.3577170670032501, -0.6898610591888428, 0.08352001756429672, 0.17911289632320404, -0.31577232480049133, -0.4550231397151947, -0.18205083906650543, 0.042940523475408554, 0.3209224045276642, 0.28778281807899475, -0.8367186784744263, 0.013072239235043526]",0,1
A man stands in a field.,"[0.3091559410095215, 0.12232867628335953, -0.3190452754497528, 0.1707882285118103, -0.3119153082370758, -0.03526318818330765, 0.30210137367248535, -0.1404508650302887, -0.11190581321716309, -0.13181351125240326, -0.08957916498184204, 0.19306984543800354, -0.3066873848438263, 0.24667975306510925, -0.35927969217300415, 0.18972808122634888]","[0.6092110276222229, 0.0020464565604925156, -0.2604716420173645, 0.13941150903701782, -0.1874646544456482, -0.12877357006072998, 0.3852222263813019, -0.4117782413959503, 0.2881970703601837, -0.5949093103408813, -0.22942565381526947, -0.1964506357908249, 0.15374113619327545, 0.30416086316108704, -0.0793994888663292, 0.20154793560504913]",0,1
A person takes a run on street,"[0.7514544725418091, -0.2336474359035492, -0.029405366629362106, -0.017056265845894814, 0.06891150772571564, -0.049896158277988434, -0.05730154365301132, 0.1081681177020073, -0.17600798606872559, -0.3351669907569885, 0.15161971747875214, -0.18808381259441376, 0.04055604338645935, 0.16540145874023438, -0.4163242280483246, -0.05702301859855652]","[1.0132726430892944, -0.10570239275693893, -0.43888068199157715, 0.028171008452773094, -0.25516843795776367, -0.3687731921672821, 0.3528849482536316, -0.2721484303474426, -0.12655381858348846, -0.3004266023635864, -0.053177669644355774, 0.2868417501449585, 0.42348888516426086, 0.6103156805038452, -0.8021482825279236, 0.4156944155693054]",0,1
The child ran down the street.,"[0.55423903465271, 0.501024603843689, -0.23303470015525818, 0.3977644741535187, 0.018824957311153412, -0.1302972286939621, 0.4896886944770813, -0.24235917627811432, -0.20997808873653412, -0.5508655905723572, 0.17790286242961884, -0.06574049592018127, -0.5391278266906738, 0.21243242919445038, -0.361792653799057, 0.26244810223579407]","[0.5790631771087646, -0.3053673505783081, -0.24694545567035675, 0.18093794584274292, -0.1146697998046875, 0.1645890325307846, -0.04764329642057419, 0.043755389750003815, -0.2502470314502716, -0.6696346402168274, -0.131985142827034, 0.22200404107570648, -0.1617017239332199, 0.46195879578590393, -0.6305220127105713, 0.1717996597290039]",0,1
People sitting in a meadow.,"[0.8030133247375488, -0.0823192223906517, -0.2396528124809265, 0.13861988484859467, -0.4605455994606018, -0.30636975169181824, 0.17465145885944366, 0.01814533956348896, -0.17986418306827545, -0.31855645775794983, -0.4024914503097534, -0.2223341315984726, -0.00044731609523296356, 0.2627905309200287, -0.4633672833442688, 0.06775039434432983]","[0.6745498776435852, -0.3200051784515381, 0.0033823437988758087, -0.17232944071292877, -0.7833675742149353, -0.14686128497123718, 0.1774638444185257, -0.07470715045928955, -0.5415078997612, -0.06798770278692245, -0.13915006816387177, 0.12844546139240265, 0.14917419850826263, 0.23148858547210693, -0.40802568197250366, 0.014836030080914497]",0,1
A mother walks down a road.,"[0.8305479884147644, -0.2333379089832306, 0.02556440606713295, 0.02649991773068905, -0.024393796920776367, -0.7251026630401611, 0.08765541762113571, -0.11224225163459778, -0.3030639588832855, -0.5954113602638245, 0.14711108803749084, 0.1917761117219925, -0.27871766686439514, 0.5535721778869629, -0.7287086844444275, 0.3692185580730438]","[0.1324918121099472, -0.22410738468170166, 0.08845581114292145, 0.3529457151889801, -0.08587460964918137, -0.26060494780540466, -0.09238637238740921, -0.21381554007530212, 0.033336468040943146, -0.20592272281646729, 0.07042196393013, -0.1653008610010147, 0.07554832845926285, -0.11140861362218857, -0.42626991868019104, 0.05710458755493164]",0,1
The child runs on the beach,"[0.49904945492744446, -0.28096187114715576, -0.1376456767320633, 0.1482141613960266, -0.1668473482131958, -0.39726486802101135, 0.3055162727832794, 0.08038078248500824, -0.24718038737773895, -0.4604424238204956, -0.2518433928489685, 0.2599892020225525, 0.16410815715789795, 0.3676568567752838, -0.7127037048339844, 0.09724099934101105]","[-0.03846094012260437, -0.03369884938001633, -0.3815132975578308, 0.32031968235969543, -0.02482283115386963, -0.7138097286224365, 0.324669748544693, -0.0390959233045578, -0.15733131766319275, -0.272651731967926, 0.024697288870811462, -0.01241261139512062, 0.01921968348324299, 0.2585563361644745, -0.5144885182380676, 0.5424624681472778]",0,1
A person holds hands with a young child.,"[0.5292105078697205, 0.1379394680261612, -0.37922903895378113, 0.36218395829200745, -0.30394160747528076, 0.006202450953423977, 0.3225276470184326, -0.12443079054355621, -0.39193594455718994, -0.4930899441242218, 0.01915283501148224, 0.13517482578754425, -0.31436845660209656, -0.14328964054584503, -0.24461741745471954, 0.10050641745328903]","[0.590238094329834, -0.10825289040803909, -0.03539855405688286, 0.3444908559322357, -0.20428036153316498, -0.15374289453029633, 0.14294156432151794, 0.040752336382865906, -0.09527993947267532, -0.7152519822120667, -0.16686220467090607, 0.05638778582215309, -0.18342921137809753, 0.33020883798599243, -0.5006304383277893, 0.28213539719581604]",0,1
A child sits on the floor.,"[0.6367917060852051, 0.318735271692276, -0.316463440656662, 0.1096881553530693, -0.460906982421875, 0.07433206588029861, 0.2136588841676712, 0.2114536613225937, -0.08744669705629349, -0.1893058866262436, -0.06946028769016266, -0.1638961285352707, -0.08164449036121368, 0.15594296157360077, -0.3856378495693207, 0.08331575989723206]","[0.35460221767425537, -0.2721436023712158, -0.4234006404876709, 0.35517457127571106, -0.3791186511516571, -0.2598728537559509, 0.6976965665817261, -0.12118764221668243, -0.1377812772989273, -0.45572182536125183, -0.10262890160083771, 0.3273664712905884, -0.09284958243370056, 0.033984921872615814, 0.13521796464920044, 0.05843503773212433]",0,1
A woman walks down the street.,"[0.4958737790584564, -0.07073389738798141, -0.4760257601737976, 0.16378000378608704, -0.2735423445701599, -0.0783863365650177, 0.2982342839241028, -0.27938443422317505, -0.08625765144824982, -0.36339184641838074, -0.11659078299999237, 0.16265493631362915, -0.09303667396306992, 0.013561675325036049, -0.7245491147041321, 0.22424496710300446]","[0.3655952513217926, 0.16014453768730164, -0.1663769781589508, 0.08952242136001587, -0.22047832608222961, -0.3024860620498657, -0.05064881592988968, 0.04331120103597641, -0.14731790125370026, -0.311751127243042, 0.2129182368516922, 0.006262052804231644, -0.05971282720565796, -0.18254011869430542, -0.5556052327156067, 0.41308632493019104]",0,1
Players are celebrating after the game.,"[1.0488089323043823, -0.07433455437421799, 0.19861240684986115, -0.09613316506147385, -0.5175744891166687, -0.0846133753657341, 0.2884896397590637, -0.49759751558303833, -0.5307097434997559, -0.7463249564170837, 0.3824666738510132, 0.12011240422725677, -0.03291767090559006, 0.3511524498462677, -0.70755535364151, 0.16274817287921906]","[0.6140909194946289, -0.43879541754722595, 0.18497870862483978, -0.006945902481675148, -0.3857729732990265, -0.24492743611335754, 0.15605735778808594, -0.038504570722579956, -0.34313586354255676, -0.48150065541267395, -0.34238481521606445, 0.5736163258552551, -0.41328006982803345, -0.02668639086186886, -0.832099437713623, -0.020224345847964287]",0,1
The man is sitting at the table.,"[0.4273408055305481, 0.074434794485569, -0.40875738859176636, -0.10232061892747879, 0.0285705104470253, -0.2146245390176773, 0.16469937562942505, 0.04505687952041626, -0.07801304757595062, -0.3878743350505829, -0.24782057106494904, 0.055150460451841354, -0.041100941598415375, 0.11721327900886536, -0.17629139125347137, -0.14070267975330353]","[0.35308927297592163, -0.36249202489852905, -0.5768776535987854, 0.07593425363302231, -0.4383279085159302, 0.12649695575237274, 0.4385465383529663, -0.3038211166858673, -0.6278365850448608, -0.5214008092880249, -0.211427703499794, -0.006006553769111633, -0.28079089522361755, 0.27597683668136597, -0.07071756571531296, 0.06623348593711853]",0,1
Woman runs on road.,"[0.7391724586486816, -0.10383226722478867, -0.13626258075237274, 0.2591996192932129, -0.035714954137802124, -0.39379337430000305, -0.1728813499212265, -0.02154364250600338, 0.22392167150974274, -0.24529589712619781, -0.23169998824596405, 0.3279857337474823, -0.33499467372894287, 0.462964802980423, -0.9489404559135437, 0.4381832182407379]","[0.5781708359718323, -0.4746764600276947, 0.14018435776233673, -0.09018676728010178, -0.21771107614040375, -0.06566059589385986, 0.25319352746009827, -0.361200749874115, -0.10531194508075714, -0.2828510105609894, -0.16119761765003204, 0.0849025696516037, 0.20190946757793427, 0.5945453643798828, -0.6877859234809875, 0.10027366876602173]",0,1
the man run on the road,"[0.6921164989471436, -0.013078832998871803, 0.3033542335033417, 0.4113890826702118, 0.1102357879281044, -0.27606770396232605, 0.2345234453678131, -0.2624354958534241, 0.19208751618862152, -0.11811202019453049, 0.2542213797569275, -0.08524271845817566, -0.135390967130661, 0.33484965562820435, -0.7322974801063538, 0.3631533980369568]","[0.07452373206615448, -0.17861126363277435, -0.02384396269917488, 0.013083701953291893, -0.5834710597991943, -0.5084055066108704, 0.19871965050697327, -0.13804380595684052, 0.02759516052901745, -0.10657238215208054, -0.08752353489398956, -0.053141530603170395, 0.08307558298110962, 0.0573083758354187, -0.5806487202644348, 0.08378471434116364]",0,1
A person runs as a player in competitive sport.,"[0.7349931001663208, 0.06147698312997818, -0.18857890367507935, -0.10582073032855988, -0.3245364725589752, -0.12381316721439362, 0.3161374628543854, 0.01487552560865879, -0.22749456763267517, -0.13087408244609833, 0.05501045286655426, 0.16009293496608734, -0.172607421875, -0.06422866135835648, -0.9860551953315735, 0.30068519711494446]","[0.9692551493644714, -0.46791529655456543, 0.044456738978624344, -0.23757049441337585, -0.11293548345565796, -0.2556690275669098, 0.21289794147014618, -0.11023718118667603, -0.3867429196834564, -0.5648460984230042, 0.03578655421733856, 0.45463433861732483, -0.3934555947780609, 0.09614960104227066, -0.758767306804657, 0.04423992335796356]",0,1
A person is running in front of a player.,"[0.8864023089408875, -0.45523929595947266, 0.19311316311359406, -0.24251341819763184, 0.3589782118797302, -0.32365840673446655, -0.010962581261992455, 0.0158244539052248, -0.07311265915632248, -0.43095076084136963, 0.30937737226486206, 0.38984113931655884, 0.12389097362756729, 0.2954908609390259, -0.9354548454284668, -0.21527037024497986]","[0.32862475514411926, -0.09755922108888626, -0.33295518159866333, 0.02404860220849514, -0.20569348335266113, -0.519619882106781, 0.5419977307319641, -0.07568615674972534, 0.0038998257368803024, -0.3006257116794586, -0.029466286301612854, 0.09346358478069305, 0.02851058728992939, -0.05780410021543503, -0.469594806432724, 0.26954594254493713]",0,1
A woman lies next to a man on the floor.,"[0.5488292574882507, 0.04544810205698013, -0.17861977219581604, 0.4150673449039459, -0.6810001730918884, -0.24773573875427246, 0.8735393285751343, -0.2026246339082718, -0.56336909532547, -0.3149292767047882, -0.311165452003479, 0.15787936747074127, -0.15324373543262482, 0.31554046273231506, -0.180150106549263, 0.21247057616710663]","[0.42963656783103943, 0.04085392504930496, -0.4332757592201233, 0.08630881458520889, -0.14758363366127014, 0.11428578943014145, 0.13073423504829407, 0.2646903991699219, -0.019982406869530678, -0.03302294760942459, -0.17929454147815704, -0.06442517042160034, -0.3293217420578003, 0.36416661739349365, -0.33541783690452576, 0.11315584182739258]",0,1
A woman is sitting at the park.,"[0.775770902633667, -0.1455605924129486, -0.7520110607147217, 0.07112693041563034, -0.5807814002037048, 0.26969435811042786, 0.45115357637405396, -0.43618088960647583, -0.09756074100732803, -0.6330428719520569, 0.2919384241104126, 0.15894822776317596, 0.0725918710231781, 0.5503792762756348, -0.4241536557674408, -0.07303421944379807]","[0.3814510107040405, -0.03582795709371567, -0.20295585691928864, 0.1964477300643921, -0.378237247467041, -0.22474049031734467, -0.11139708012342453, 0.09407900273799896, -0.09588435292243958, -0.2696245610713959, -0.47019869089126587, -0.08343642950057983, 0.48567792773246765, 0.16276463866233826, -0.5503588318824768, 0.04952573776245117]",0,1
A woman in a brown jacket walks by a tree during fall.,"[0.5886425375938416, 0.09334088116884232, -0.11070114374160767, 0.15328598022460938, 0.016942471265792847, -0.3824533522129059, -0.11705175787210464, -0.23135745525360107, 0.14041614532470703, -0.6450567841529846, -0.1754167526960373, 0.12493652105331421, -0.0952794998884201, 0.2615203261375427, -0.5955108404159546, -0.16190822422504425]","[0.2601390779018402, -0.2824022173881531, -0.5455420017242432, 0.32497861981391907, -0.23369674384593964, -0.2653924524784088, 0.5166824460029602, -0.17233139276504517, 0.09726596623659134, -0.4315066337585449, -0.018286332488059998, 0.12975747883319855, -0.17839010059833527, 0.35063210129737854, -0.5316701531410217, 0.05453691631555557]",0,1
The woman sits on the floor.,"[0.5633934736251831, -0.0784260481595993, -0.35441502928733826, 0.18449141085147858, -0.2308226078748703, -0.09061507135629654, 0.2396468222141266, 0.012266280129551888, -0.045012377202510834, -0.41983744502067566, -0.3724074363708496, -0.023876626044511795, -0.19044479727745056, 0.16738805174827576, -0.045862071216106415, -0.17637455463409424]","[0.3601705729961395, -0.060516826808452606, -0.3017679452896118, 0.23841437697410583, -0.2922913730144501, -0.5980942845344543, 0.42936837673187256, -0.35184502601623535, -0.056247174739837646, -0.37533801794052124, -0.28145766258239746, -0.2284541130065918, -0.13293567299842834, 0.047651976346969604, -0.5090736150741577, -0.15439845621585846]",0,1
A woman walks on a road.,"[0.7197468280792236, -0.3072798252105713, -0.23390039801597595, 0.10270429402589798, -0.1000232994556427, 0.04332011193037033, 0.28396427631378174, -0.10072091221809387, -0.18358463048934937, -0.3752616047859192, -0.2466709464788437, 0.11103229224681854, 0.03341670334339142, 0.08388187736272812, -0.026464147493243217, 0.37337544560432434]","[0.9045501947402954, -0.04831119626760483, -0.48160478472709656, 0.18822848796844482, -0.19907724857330322, 0.11807773262262344, 0.3180232644081116, 0.011770831421017647, -0.032789602875709534, -0.30232036113739014, -0.039170533418655396, -0.12307050824165344, -0.08780377358198166, 0.24388495087623596, -0.42064687609672546, 0.14689518511295319]",0,1
A woman is walking in the sea.,"[0.4970061480998993, -0.2561113238334656, -0.46761924028396606, 0.09649092704057693, 0.21579912304878235, -0.24344657361507416, 0.6538850665092468, -0.17551036179065704, -0.03114555962383747, -0.14472416043281555, -0.2699519991874695, -0.03900774195790291, -0.060592085123062134, 0.19934113323688507, -0.1968778818845749, -0.36697712540626526]","[0.5757219791412354, -0.09061316400766373, -0.35859930515289307, 0.23909875750541687, -0.023435473442077637, 0.14498072862625122, 0.4445308744907379, 0.03443703055381775, -0.278527170419693, -0.35746198892593384, -0.22746780514717102, 0.34635430574417114, 0.0039840880781412125, 0.2832716405391693, -0.48815855383872986, 0.5370304584503174]",0,1
A woman sits facing a tree.,"[0.4046339988708496, -0.16033662855625153, -0.059633444994688034, 0.28968262672424316, -0.04204964637756348, -0.4846746325492859, 0.09124309569597244, -0.6383854150772095, 0.08156728744506836, -0.44158217310905457, -0.4627652168273926, -0.1113700121641159, -0.24287547171115875, 0.06596021354198456, -0.2886604070663452, -0.2938991189002991]","[0.22368240356445312, -0.05198191851377487, -0.4867357909679413, 0.5289003849029541, -0.12123866379261017, -0.241167813539505, 0.49154603481292725, -0.4315667152404785, -0.34981247782707214, -0.7370238304138184, 0.18117472529411316, 0.04366309568285942, -0.08931896835565567, 0.5090063214302063, -0.43708565831184387, 0.11063876748085022]",0,1
The woman sits on the floor.,"[0.5633934736251831, -0.0784260481595993, -0.35441502928733826, 0.18449141085147858, -0.2308226078748703, -0.09061507135629654, 0.2396468222141266, 0.012266280129551888, -0.045012377202510834, -0.41983744502067566, -0.3724074363708496, -0.023876626044511795, -0.19044479727745056, 0.16738805174827576, -0.045862071216106415, -0.17637455463409424]","[0.4097811281681061, 0.34848979115486145, -0.2328599989414215, 0.39921391010284424, -0.4116661250591278, -0.10476040095090866, 0.1651906669139862, 0.234397292137146, -0.10483328253030777, -0.19232842326164246, -0.3848133087158203, 0.020847681909799576, -0.050149962306022644, 0.5045453906059265, -0.399393767118454, 0.31407615542411804]",0,1
A person holds a ball.,"[0.5541248917579651, 0.03943001478910446, 0.06371140480041504, 0.006439877673983574, -0.14765021204948425, 0.09289177507162094, -0.07872974127531052, -0.009997202083468437, -0.22679896652698517, -0.17065729200839996, -0.11859311163425446, 0.22582150995731354, 0.015307698398828506, 0.3057728707790375, -0.6725245118141174, 0.4018310010433197]","[0.7649685144424438, -0.06640148162841797, -0.16177387535572052, -0.10637110471725464, -0.4010125994682312, -0.026047170162200928, 0.5967976450920105, 0.12106296420097351, -0.5257680416107178, -0.4671674072742462, 0.13001073896884918, 0.07430742681026459, -0.06084950268268585, -0.06549663096666336, -0.5873390436172485, 0.14205648005008698]",0,1
A person sits against a tree.,"[0.40856531262397766, -0.20072117447853088, -0.6993580460548401, 0.08703712373971939, -0.3316023051738739, -0.3828442394733429, 0.23326019942760468, -0.04047079384326935, 0.14825640618801117, -0.3894018828868866, -0.03361706808209419, -0.12310785055160522, 0.17196525633335114, 0.42735639214515686, -0.3074025809764862, 0.3533357083797455]","[0.49219000339508057, 0.008187009021639824, -0.07294204831123352, 0.1107541099190712, -0.09736816585063934, -0.1928921788930893, -0.11670384556055069, 0.19109994173049927, -0.5194200277328491, -0.24814699590206146, -0.3360469341278076, -0.2753365635871887, -0.5299862027168274, 0.39301809668540955, -0.5635512471199036, 0.23875375092029572]",0,1
A girl lies on the couch.,"[0.616564154624939, -0.21984106302261353, -0.5014258623123169, 0.29570063948631287, -0.6492782235145569, -0.16194964945316315, 0.9978992342948914, -0.14187778532505035, -0.5442616939544678, -0.4131690561771393, -0.3372071385383606, 0.11987608671188354, -0.060089126229286194, 0.24740001559257507, 0.015254149213433266, -0.12146507948637009]","[0.43238794803619385, 0.09041458368301392, -0.07764267921447754, 0.21360355615615845, -0.6046735644340515, -0.19883698225021362, 0.3345795273780823, -0.045225754380226135, 0.11129653453826904, 0.013492686673998833, -0.2698470950126648, 0.11960931122303009, -0.15088456869125366, -0.029551928862929344, -0.43299320340156555, 0.2794734835624695]",0,1
