sentence_pos,sentence_neg,image,label_pos,label_neg
Dentist checks patients teeth, Patients check dentists teeth,"[0.49889615178108215, 0.21246470510959625, -0.08393782377243042, -0.3519580364227295, 1.1008777618408203, 1.0346099138259888, 0.4324142634868622, -0.09510184824466705, -0.16426151990890503, -0.21356970071792603, 0.18834540247917175, 0.31518349051475525, 0.15543122589588165, -0.7761939167976379, 0.45363444089889526, -0.43471550941467285, -0.41053393483161926, -0.044146038591861725, -0.18227463960647583, 0.3477000892162323, 0.3939439356327057, -0.2715541124343872, 0.1057196706533432, -0.3179270923137665, 0.09807712584733963, -0.27441003918647766, 0.4498854875564575, -0.4221576750278473, -0.13294507563114166, -0.11183150112628937, -0.24252621829509735, 0.6631801128387451, -0.21921363472938538, -0.003194740042090416, -0.04574710875749588, 0.32453233003616333, -0.41043487191200256, 0.02199687622487545, -0.01703173853456974, -0.16145731508731842]",0.0,1.0
Child check dentists teeth, Dentist checks childs teeth,"[0.30072221159935, -0.13142086565494537, 0.05010038614273071, -0.5840232968330383, 0.5795462727546692, 1.2758342027664185, 0.07103059440851212, 0.4389956295490265, -0.28375309705734253, 0.16872534155845642, 0.3895409405231476, 0.3123112618923187, 0.4804379642009735, -0.9163469672203064, 0.5448684096336365, -0.4602391719818115, -0.5683919191360474, -0.3034229278564453, -0.2615757882595062, 0.16338351368904114, 0.16915634274482727, -0.29595038294792175, 0.15416696667671204, -0.14324970543384552, 0.34567782282829285, -0.36455851793289185, 0.337897926568985, -0.4467790424823761, 0.342721164226532, -0.2163642793893814, -0.2558364272117615, 0.751103937625885, -0.12144384533166885, 0.3885866105556488, 0.030749792233109474, 0.26815155148506165, -0.05701108276844025, 0.24515369534492493, -0.20911358296871185, -0.2957901060581207]",0.0,1.0
Husband gives present to wife, Wife gives present to husband,"[0.3498896360397339, -0.26489290595054626, -0.3350391983985901, -0.533852219581604, 0.8387011885643005, 0.7480303049087524, 0.22088772058486938, 0.0032576313242316246, -0.09043633192777634, -0.054816193878650665, 0.26741740107536316, 0.35296526551246643, -0.2527325451374054, -0.46110963821411133, 0.47146618366241455, -0.30752032995224, -0.37636223435401917, -0.05569251626729965, -0.03641292825341225, 0.23396901786327362, -0.09662071615457535, -0.3915729224681854, -0.010967563837766647, -0.24019546806812286, 0.07975628226995468, -0.13931655883789062, 0.56940096616745, -0.40525180101394653, 0.14001716673374176, -0.029764888808131218, -0.27199587225914, 0.47904473543167114, -0.3310333788394928, 0.03539125621318817, -0.24445338547229767, 0.17165839672088623, -0.36722689867019653, 0.035354845225811005, -0.29038676619529724, -0.2468281239271164]",0.0,1.0
Mother gives gift to daughter, Duaghter gives present to mother,"[0.18430443108081818, -0.3388635516166687, -0.7433443665504456, -0.4786006510257721, 0.13462616503238678, 0.6317276954650879, 0.10724437981843948, 0.133244127035141, -0.15428189933300018, 0.09392041712999344, 0.04771479591727257, 0.12562337517738342, -0.29688748717308044, -0.40605244040489197, 0.7507781386375427, -0.4770537316799164, -0.19144155085086823, -0.07972852140665054, 0.15872566401958466, -0.16947175562381744, -0.3670969605445862, -0.45840659737586975, 0.023861367255449295, 0.06316879391670227, 0.030503610149025917, -0.10292492061853409, 0.3527301549911499, -0.12443287670612335, -0.2263074368238449, -0.1467580795288086, -0.20366646349430084, 0.5620406866073608, -0.3678913116455078, 0.19186431169509888, -0.3823155164718628, 0.43657979369163513, -0.4365341365337372, -0.16434676945209503, 0.07042735069990158, -0.2623598873615265]",0.0,1.0
Boy bullies girl, Girl bullies boy,"[0.22324170172214508, -0.30277055501937866, -0.3396652638912201, -0.7076292634010315, 0.5016971826553345, 0.6614986658096313, 0.12109757214784622, -0.20301717519760132, 0.12668436765670776, -0.0774148479104042, 0.02751525118947029, 0.3429575264453888, -0.05518630892038345, -0.2647261917591095, 0.4399544596672058, -0.1519930511713028, -0.4073421359062195, 0.147910475730896, 0.16998860239982605, -0.24094955623149872, -0.362690269947052, -0.4220103323459625, 0.0984896868467331, 0.06399248540401459, 0.2144915759563446, -0.24683940410614014, 0.39698588848114014, -0.45670992136001587, 0.013720307499170303, 0.03564392030239105, -0.33686429262161255, 0.212332621216774, -0.2796117663383484, -0.11576380580663681, -0.44983339309692383, 0.047906823456287384, -0.07589450478553772, 0.3054077923297882, -0.16904710233211517, -0.4764631986618042]",0.0,1.0
Boy bullies girl, Girl bullies boy,"[0.4782550632953644, -0.32468512654304504, -0.4246876835823059, -0.16133558750152588, 0.7680005431175232, 0.18464338779449463, -0.1135072186589241, -0.4798566997051239, -0.1354207545518875, -0.06738141179084778, -0.13238461315631866, 0.5723015666007996, -0.1623838096857071, -0.8677692413330078, 0.552973747253418, -0.07647281140089035, -0.11225228011608124, -0.17667074501514435, -0.17358684539794922, -0.1654549092054367, -0.3464917838573456, -0.614513635635376, 0.2075813114643097, 0.3301718235015869, -0.19646701216697693, 0.020728493109345436, 0.17768192291259766, -0.19806334376335144, -0.17450037598609924, -0.21195299923419952, -0.5463468432426453, 0.5676188468933105, -0.17041078209877014, -0.26830440759658813, 0.2506512999534607, 0.12080270797014236, 0.04814855754375458, -0.2548423409461975, -0.289118230342865, -0.3528481423854828]",0.0,1.0
Man takes a picture of ladies, Ladies take a picture of a man,"[0.014118911698460579, -0.6441366672515869, 0.4606282413005829, -0.10779435932636261, 0.3818654417991638, 0.8013594150543213, 0.11673185974359512, 0.08814339339733124, -0.3277766704559326, 0.22724351286888123, -0.06908570975065231, -0.09697678685188293, -0.16354870796203613, -0.526218056678772, 0.487698495388031, -0.15178915858268738, 0.19952501356601715, -0.4602026343345642, 0.10652753710746765, -0.0443408265709877, -0.04987650364637375, -0.4543086290359497, 0.16507959365844727, -0.17676474153995514, -0.10268496721982956, -0.12448371201753616, 0.0857800543308258, -0.4748256802558899, 0.28908097743988037, 0.13542117178440094, 0.16435866057872772, 0.3967587351799011, -0.5696372389793396, -0.006908198818564415, -0.3335596024990082, 0.22360859811306, -0.5350995063781738, -0.045779600739479065, -0.1331871896982193, -0.5931894779205322]",0.0,1.0
Woman carries man, Man carries woman,"[0.20269976556301117, -0.3057510256767273, -0.6652449369430542, -0.43454766273498535, 0.263102650642395, 0.7474873065948486, -0.036717213690280914, -0.1287613958120346, 0.207964688539505, 0.27392828464508057, -0.09691128879785538, 0.11178620904684067, -0.4536614716053009, -0.6925435662269592, 0.5893422961235046, -0.004466587677598, -0.04820716753602028, -0.03865351527929306, 0.5132048726081848, -0.37387192249298096, -0.7752458453178406, -0.46543845534324646, -0.19035550951957703, -0.3647567629814148, -0.2605379521846771, -0.29021960496902466, 0.340068519115448, -0.6429877877235413, 0.03718751296401024, -0.1134912520647049, -0.267635315656662, 0.16440393030643463, 0.0578770712018013, 0.3217732012271881, -0.17019478976726532, 0.1920711100101471, -0.37860819697380066, 0.4629040062427521, -0.279969185590744, -0.3490279018878937]",0.0,1.0
Woman carry men, men carry woman,"[0.19894838333129883, -0.33634424209594727, -0.1281130313873291, -0.218587726354599, 0.16688472032546997, 0.6184533834457397, -0.31077954173088074, 0.16681785881519318, -0.08415871858596802, 0.23187661170959473, -0.22621501982212067, 0.26234427094459534, -0.4966473877429962, -0.545207679271698, 0.665643036365509, 0.05017424374818802, 0.046385522931814194, -0.40505897998809814, 0.40202653408050537, -0.45232656598091125, -0.5234302878379822, -0.21302703022956848, 0.12124069035053253, 0.152549147605896, -0.2507651448249817, -0.4073878526687622, 0.07302144169807434, -0.3497960865497589, -0.21703104674816132, -0.09413307160139084, -0.04760761931538582, 0.33053144812583923, -0.06664102524518967, 0.1520492136478424, 0.12346847355365753, 0.023237919434905052, -0.5726736783981323, 0.24301791191101074, -0.27375078201293945, -0.2522924244403839]",0.0,1.0
Therapist helps crying lady, Crying lady helps therapist,"[0.3774805963039398, -0.03867047280073166, 0.06431923061609268, -0.07956966012716293, 0.16029249131679535, 0.6298997402191162, 0.42089414596557617, 0.21825379133224487, -0.13411355018615723, -0.0897938683629036, 0.1712932288646698, 0.12230535596609116, -0.024268386885523796, -0.5649195909500122, 0.7953963875770569, -0.4521808624267578, -0.07675369828939438, -0.2759355902671814, -0.4127320349216461, 0.13964061439037323, 0.02807626873254776, -0.3950948417186737, 0.2556471526622772, -0.1508583426475525, -0.141463965177536, -0.15124045312404633, 0.4205979108810425, -0.24264509975910187, -0.4410778880119324, -0.1567201018333435, -0.02344409003853798, 0.2094225138425827, -0.42736828327178955, 0.15905645489692688, -0.21672555804252625, 0.47699034214019775, -0.6089011430740356, 0.23777377605438232, 0.04098310321569443, 0.023265868425369263]",0.0,1.0
Man cries to therapist, Therapist cries to man,"[0.32050982117652893, -0.12027692794799805, -0.11111496388912201, -0.6631284356117249, 0.45362192392349243, 1.1786303520202637, 0.3128819167613983, 0.12388993799686432, -0.012171678245067596, 0.30408012866973877, 0.20517875254154205, 0.1601218730211258, 0.4928838908672333, -0.5786375999450684, 0.6451594829559326, -0.7145761251449585, -0.4899989366531372, -0.2439623922109604, 0.05160688981413841, 0.042758382856845856, -0.39209452271461487, 0.09060536324977875, -0.08631271123886108, -0.6602224111557007, 0.22181355953216553, -0.22278209030628204, 0.525055468082428, -0.6291350722312927, 0.04304483160376549, 0.12454760074615479, -0.15786230564117432, 0.2872350811958313, -0.5471043586730957, 0.12503735721111298, -0.18862366676330566, 0.3260718584060669, -0.49682414531707764, 0.02314465306699276, 0.06305178254842758, -0.2605142593383789]",0.0,1.0
Man yells at woman, Woman yells at man,"[0.021463798359036446, -0.5256394743919373, -0.29344579577445984, -0.24734872579574585, 0.27328187227249146, 0.5849713087081909, 0.05639030784368515, -0.027853146195411682, 0.05847910791635513, 0.16809704899787903, 0.0002002594992518425, 0.23595786094665527, -0.264203280210495, -0.6820402145385742, 0.45572757720947266, -0.4045536518096924, -0.41268184781074524, -0.09225988388061523, 0.28865888714790344, -0.03503447771072388, 0.2087610960006714, -0.746009349822998, 0.13086971640586853, -0.040748726576566696, 0.3438449203968048, -0.1518150269985199, 0.2613835632801056, -0.5240530967712402, 0.28872084617614746, -0.1221536248922348, -0.3255566358566284, 0.3710618019104004, -0.36287152767181396, 0.1880524456501007, -0.21319511532783508, 0.14186400175094604, -0.3343001902103424, 0.22190310060977936, -0.24146662652492523, -0.27267080545425415]",0.0,1.0
Man gives flowers to lady, Lady gives flowers to man,"[0.4799615740776062, -0.19635258615016937, 0.019375836476683617, -0.16491317749023438, 0.22794102132320404, 0.2631271779537201, -0.2697068750858307, -0.37326881289482117, 0.2620418071746826, 0.39257103204727173, 0.20154820382595062, -0.014749383553862572, 0.2630719840526581, -0.3971762955188751, 0.4299624562263489, -0.33997300267219543, -0.4121665060520172, -0.12319339066743851, 0.006413664668798447, 0.09563636779785156, -0.1557401716709137, -0.4371316134929657, 0.19831305742263794, -0.3790301978588104, 0.12225925177335739, -0.25985196232795715, 0.08236749470233917, -0.3620404005050659, 0.006843697279691696, 0.07101215422153473, -0.1762266904115677, 0.2579120397567749, -0.28680485486984253, -0.060345686972141266, -0.6047379374504089, 0.47019466757774353, -0.26810121536254883, 0.23141087591648102, -0.03657502681016922, -0.34716999530792236]",0.0,1.0
Father punishes child, Child punishes father,"[0.6199217438697815, 0.04298907518386841, -0.08644603192806244, -0.25433894991874695, 0.577480137348175, 0.8156013488769531, 0.2580762207508087, 0.12000575661659241, -0.0210232175886631, 0.2457144856452942, 0.012887862510979176, -0.022501518949866295, 0.09466003626585007, -0.6369760632514954, 0.27922481298446655, -0.09887931495904922, -0.40325838327407837, -0.28071677684783936, -0.29870322346687317, 0.004253992810845375, -0.4096595048904419, -0.026599112898111343, 0.05301748961210251, -0.4863111078739166, 0.013862097635865211, 0.09953805059194565, 0.497492253780365, -0.2488260716199875, -0.34296220541000366, -0.16627979278564453, -0.13296358287334442, 0.3273288309574127, -0.10304541885852814, -0.0685763731598854, -0.019184743985533714, 0.07961572706699371, -0.30825549364089966, -0.08790464699268341, -0.2003903090953827, 0.009871706366539001]",0.0,1.0
Boy hitting girl, Girl hitting boy,"[0.3292643129825592, -0.2641583979129791, -0.15838833153247833, -0.3740517795085907, 0.6437825560569763, 0.7795705795288086, 0.2574025094509125, -0.2605118453502655, -0.0799766331911087, -0.030119039118289948, -0.004403579048812389, 0.4214559495449066, 0.16748061776161194, -0.35223522782325745, 0.47533196210861206, -0.4456706643104553, 0.0010588867589831352, -0.17095835506916046, 0.06178177520632744, 0.32612428069114685, -0.3495904207229614, -0.3162144124507904, 0.0424768291413784, -0.35025420784950256, -0.06856513768434525, 0.308920681476593, -0.09423147141933441, -0.7923074960708618, -0.15283359587192535, 0.24608749151229858, -0.4090625047683716, 0.5362550616264343, -0.42206400632858276, -0.11609635502099991, -0.44957682490348816, -0.04472444951534271, -0.47279092669487, 0.12481775134801865, 0.021234652027487755, -0.30898261070251465]",0.0,1.0
Child pulls mothers hair, Mother pulls childs hair,"[0.17813584208488464, -0.3310892581939697, -0.6883206963539124, -0.16691303253173828, 0.45275065302848816, 0.5824013948440552, -0.20738159120082855, -0.3481510877609253, -0.0810856968164444, 0.11276642233133316, -0.0710659921169281, 0.18270909786224365, -0.27117258310317993, -0.22207456827163696, 0.46758049726486206, -0.10610007494688034, -0.26948994398117065, -0.08591524511575699, -0.09902843832969666, -0.4740085303783417, -0.2871069312095642, -0.5065965056419373, 0.07715368270874023, 0.17311827838420868, 0.016379857435822487, 0.09721427410840988, 0.6086104512214661, -0.36012697219848633, -0.3505673408508301, -0.2618807852268219, -0.0458076037466526, 0.29281917214393616, -0.3610188364982605, 0.024029264226555824, -0.29800209403038025, 0.17651788890361786, -0.4068131744861603, 0.11858414858579636, 0.0164633896201849, -0.43636980652809143]",0.0,1.0
Boys waves at mom, Mom waves ata boy,"[0.253401517868042, -0.34442609548568726, 0.09629076719284058, 0.3784543573856354, 0.24685032665729523, 0.5375841856002808, -0.1239314153790474, -0.04672291502356529, 0.09363969415426254, 0.09422127157449722, 0.1348223239183426, 0.5218995809555054, -0.06143597513437271, -0.5713939070701599, 0.6970204710960388, -0.13727933168411255, -0.1854667216539383, -0.09217605739831924, 0.24103191494941711, -0.1457238793373108, -0.3658336102962494, -0.377916544675827, 0.0871877670288086, -0.10384468734264374, -0.056216299533843994, 0.0796985924243927, 0.012841729447245598, -0.30197519063949585, -0.33529868721961975, -0.03377708047628403, 0.14643247425556183, 0.10818181186914444, -0.17239108681678772, 0.07094330340623856, -0.12722638249397278, 0.252013623714447, -0.504479169845581, 0.019247407093644142, -0.0571255162358284, -0.4357661008834839]",0.0,1.0
Father follows son, Son follows father,"[0.28839513659477234, -0.5445393919944763, -0.46041902899742126, -0.13322705030441284, 0.32246068120002747, 0.8154332637786865, 0.001103350892663002, 0.3040163815021515, -0.06457915902137756, 0.09355705231428146, -0.3968929052352905, 0.6853892207145691, -0.7958338856697083, -0.9791628122329712, 0.7923792004585266, -0.4267084300518036, 0.24394889175891876, -0.2834995985031128, 0.5934892892837524, 0.11960645765066147, -0.5524336695671082, -0.29753240942955017, 0.03005872294306755, -0.004914384335279465, -0.5536512136459351, -0.25226160883903503, 0.35010606050491333, -0.5286840200424194, -0.5053437948226929, 0.3239184319972992, -0.33071428537368774, 0.17476288974285126, 0.1896684467792511, -0.11528637260198593, 0.330055832862854, 0.6695473194122314, -0.6514089107513428, 0.2100846767425537, -0.4767303466796875, -0.04682931303977966]",0.0,1.0
Child looks at parent, Parent looks at child,"[0.17648054659366608, -0.24545736610889435, -0.15406876802444458, -0.44631892442703247, 0.4582265019416809, 0.5976142883300781, 0.11584451794624329, -0.07093742489814758, -0.10896400362253189, 0.23003843426704407, 0.30337369441986084, 0.13554629683494568, -0.09835437685251236, 0.02743440307676792, 0.24536778032779694, -0.12318185716867447, -0.3728957176208496, -0.251102477312088, 0.16719141602516174, 0.13707731664180756, -0.09095903486013412, -0.005960751324892044, -0.0627470463514328, 0.02526455745100975, 0.05694238841533661, -0.16844117641448975, 0.3230842649936676, -0.33683228492736816, -0.05882221832871437, -0.07220783829689026, -0.07332850992679596, -0.029346594586968422, -0.31997087597846985, 0.08698073774576187, -0.2523111402988434, 0.28553056716918945, -0.2079220712184906, -0.07251149415969849, -0.3720613718032837, -0.49776220321655273]",0.0,1.0
Dada carries baby, Baby carries dad,"[0.39818713068962097, -0.2858206629753113, -0.44573459029197693, -0.31958603858947754, 0.6702647805213928, 0.7749755382537842, -0.056250058114528656, -0.6399449706077576, 0.0907687246799469, 0.1400146484375, -0.07073649764060974, 0.3828301727771759, -0.07825102657079697, -0.7083134651184082, 0.6368622779846191, -0.4068075120449066, -0.11559398472309113, 0.2311863899230957, 0.24359482526779175, -0.20766128599643707, -0.5151841044425964, -0.3353253901004791, 0.03560304269194603, -0.061953913420438766, 0.17776839435100555, -0.4471842050552368, 0.46261805295944214, -0.5044894814491272, -0.03530428186058998, -0.044942259788513184, -0.26686030626296997, 0.5025488138198853, -0.06354422867298126, -0.12604202330112457, -0.26825955510139465, 0.11387751251459122, -0.20768669247627258, 0.18218350410461426, -0.16205249726772308, -0.567966103553772]",0.0,1.0
Lion chases prey, Prey chases lion,"[0.048344798386096954, -0.5527014136314392, -0.17895463109016418, -0.08432883769273758, 0.48226475715637207, 0.47564634680747986, -0.11051418632268906, -0.1593892127275467, -0.06519298255443573, 0.2081369161605835, 0.2534041404724121, 0.32435593008995056, -0.25179025530815125, -0.0834222286939621, 0.8449236154556274, -0.16746239364147186, 0.04721743240952492, -0.30996325612068176, -0.3957175314426422, -0.6853489279747009, -0.2240288257598877, -0.3617679178714752, 0.13438324630260468, 0.3389606475830078, 0.233943909406662, -0.30245885252952576, -0.08602719008922577, -0.12497134506702423, -0.1258803755044937, 0.1251637041568756, 0.21142038702964783, 0.3723527193069458, -0.13405005633831024, 0.11338721960783005, 0.07685992866754532, 0.3689505457878113, -0.2991997301578522, -0.09131801128387451, 0.4855649173259735, -0.4063678979873657]",0.0,1.0
Man helps woman, Woman helps man,"[-0.026084749028086662, -0.40781211853027344, -0.22660882771015167, -0.12593786418437958, 0.8446479439735413, 1.170689344406128, -0.3532486855983734, 0.10658378899097443, 0.07683907449245453, 0.4623531103134155, -0.30900973081588745, -0.01232880912721157, -0.06284507364034653, -0.533876359462738, 0.677105724811554, -0.04547671228647232, -0.0958789810538292, -0.0009791050106287003, 0.09857666492462158, -0.11435841768980026, -0.7347804307937622, -0.5966691970825195, 0.3134942352771759, 0.0913553535938263, -0.2361414134502411, -0.03856030851602554, 0.40084195137023926, -0.38470691442489624, 0.05195460841059685, 0.3026374578475952, -0.2918197214603424, 0.2205517441034317, -0.40643763542175293, -0.3832138478755951, -0.452017605304718, -0.2991699278354645, -0.11933992803096771, -0.2914747893810272, -0.3533894717693329, -0.5556740760803223]",0.0,1.0
Eldery man helps lady, Lady help eldery man,"[0.09052357077598572, -0.20444129407405853, -0.007091062143445015, -0.06781531125307083, 0.44662177562713623, 0.9418702125549316, 0.10718754678964615, -0.4363046884536743, 0.2904624342918396, 0.35959571599960327, 0.19582897424697876, -0.17800702154636383, 0.15320290625095367, -0.5396881103515625, 0.14264680445194244, -0.015175187960267067, -0.4334232211112976, -0.581551194190979, 0.19733908772468567, -0.05161383002996445, -0.2613065242767334, 0.046131353825330734, -0.19721147418022156, -0.16652442514896393, 0.1291586458683014, 0.09120967239141464, 0.5591564774513245, -0.5064427852630615, 0.05070867761969566, 0.02748643048107624, -0.17362244427204132, -0.1541455239057541, 0.07145947217941284, -0.04601068049669266, -0.38766050338745117, -0.15655310451984406, -0.544305682182312, 0.14266689121723175, -0.3156536817550659, -0.7389529943466187]",0.0,1.0
Mother poinst at daughetr, Daughter points at mother,"[0.4218733012676239, -0.17582400143146515, -0.01298459805548191, -0.1702500283718109, 0.25834617018699646, 0.8148989677429199, -0.04605560749769211, 0.23922064900398254, -0.007507394999265671, 0.06929505616426468, 0.15340556204319, 0.16347192227840424, 0.08809251338243484, -0.7400556206703186, 0.4172682762145996, -0.5980832576751709, -0.31080546975135803, -0.171841099858284, -0.15036234259605408, 0.08964014053344727, -0.510337769985199, -0.28349724411964417, 0.15612390637397766, -0.2764642536640167, 0.46153053641319275, -0.07156214863061905, 0.398063600063324, -0.4535306990146637, -0.32426586747169495, -0.04267938435077667, -0.11952443420886993, 0.47044116258621216, -0.15527233481407166, 0.06381944566965103, -0.17980507016181946, 0.16685861349105835, -0.3897723853588104, 0.008056018501520157, -0.258078932762146, -0.2766740918159485]",0.0,1.0
Woman points at crying child, Crying child points at woman,"[0.4903310239315033, -0.31956249475479126, -0.05629682540893555, -0.26211118698120117, 0.20222032070159912, 1.0375714302062988, 0.28885418176651, -0.00016733352094888687, -0.23767097294330597, 0.343179851770401, 0.08457264304161072, 0.03026898391544819, 0.1480262279510498, -0.5621925592422485, 0.7188193202018738, -0.30018147826194763, 0.04338713362812996, -0.359028697013855, -0.12310236692428589, -0.007860315963625908, -0.2534883916378021, -0.25868603587150574, 0.025864187628030777, -0.16174061596393585, -0.010693011805415154, -0.17224228382110596, 0.2748175859451294, -0.48929286003112793, -0.03536992147564888, 0.07386836409568787, -0.48747026920318604, 0.4974302649497986, -0.011552875861525536, 0.09414398670196533, -0.0712495967745781, -0.11794013530015945, -0.35804569721221924, 0.04724283516407013, -0.15543833374977112, -0.10335305333137512]",0.0,1.0
Mother holds crying son, Son holds crying mother,"[0.2116113007068634, -0.633023202419281, -0.06320847570896149, -0.17825981974601746, 0.34900832176208496, 0.6027164459228516, -0.15632475912570953, -0.27973002195358276, -0.1264762282371521, 0.4118357300758362, 0.31589818000793457, -0.039593085646629333, 0.053846850991249084, -0.39280375838279724, 0.7150769233703613, -0.29449331760406494, -0.27156779170036316, -0.24347670376300812, 0.012968461960554123, -0.0008612331002950668, -0.18590706586837769, -0.39907515048980713, 0.055451612919569016, -0.03951853886246681, 0.280096173286438, -0.06575256586074829, 0.3245770037174225, -0.4300137162208557, 0.12122687697410583, 0.0035495031625032425, -0.06890717148780823, 0.3201043903827667, -0.3856011629104614, 0.23353247344493866, -0.4158899784088135, 0.31498581171035767, -0.12195885926485062, 0.053419679403305054, -0.08681530505418777, -0.3702479302883148]",0.0,1.0
Children laugh at crying girl, Girl laughs at crying children,"[0.19562110304832458, -0.1811814159154892, 0.2467138171195984, -0.17837977409362793, 0.35260501503944397, 0.6016356945037842, 0.011438081040978432, -0.30594953894615173, 0.07873008400201797, 0.2970849871635437, 0.13761934638023376, 0.055779144167900085, -0.10979042202234268, -0.528479278087616, 0.3527776002883911, 0.04804369807243347, -0.49050647020339966, -0.08788987994194031, -0.06533023715019226, -0.02906380407512188, -0.29415780305862427, -0.3836122453212738, 0.3193539083003998, -0.10703642666339874, 0.08085525780916214, -0.24045103788375854, 0.2513381838798523, -0.3328653573989868, 0.23735059797763824, 0.21302035450935364, -0.2568652927875519, 0.16368593275547028, -0.5014597177505493, -0.15723024308681488, -0.4695377051830292, 0.31453660130500793, -0.046958163380622864, 0.04503064602613449, -0.5138700008392334, -0.5039732456207275]",0.0,1.0
Cat chases mouse, Mouse chases cat,"[0.23800744116306305, 0.18736152350902557, -0.16729947924613953, -0.258007675409317, 0.3011356592178345, 0.44869616627693176, -0.08584772795438766, -0.6287223696708679, 0.18258100748062134, 0.17179939150810242, -0.07191324979066849, 0.018627354875206947, 0.19873259961605072, -0.20569437742233276, 0.2745012640953064, -0.478752076625824, -0.03717741742730141, -0.17177996039390564, -0.1467321515083313, 0.06911451369524002, -0.328483521938324, -0.5291469693183899, 0.036342497915029526, 0.08022613823413849, -0.07339247316122055, -0.028141161426901817, 0.11801667511463165, -0.2984651029109955, -0.21958273649215698, 0.016037413850426674, -0.06534810364246368, 0.44440364837646484, -0.04040391743183136, 0.017448747530579567, -0.23308773338794708, -0.06525026261806488, -0.21336255967617035, 0.006787898018956184, -0.23647649586200714, -0.13114666938781738]",0.0,1.0
Cat catches mouse, Mouse catches cat,"[0.26563259959220886, 0.11547732353210449, -0.28568634390830994, -0.2239324152469635, 0.19814395904541016, 0.41993871331214905, -0.1172032579779625, -0.683533787727356, 0.0006978064775466919, 0.17753002047538757, -0.09404947608709335, -0.16782745718955994, 0.3079812824726105, -0.2174660563468933, 0.27719646692276, -0.4602920413017273, -0.034690652042627335, -0.20416168868541718, -0.3337766230106354, -0.028183287009596825, -0.41388991475105286, -0.41930609941482544, -0.04137412831187248, -0.08247607946395874, 0.1152612566947937, -0.08481153100728989, 0.022726519033312798, -0.24529175460338593, -0.11418260633945465, -0.13098843395709991, -0.23126132786273956, 0.5185500979423523, 0.13321930170059204, 0.07421724498271942, 0.005135321989655495, 0.06987457722425461, -0.20760750770568848, -0.06545890122652054, -0.05699051171541214, -0.08702956140041351]",0.0,1.0
Dog follows owner, Owner follows dog,"[0.16267786920070648, -0.3305834233760834, 0.0712900161743164, -0.5612092614173889, 0.22102411091327667, 0.4421439468860626, 0.3545825183391571, 0.3019547462463379, 0.4335052967071533, 0.38423019647598267, 0.22770434617996216, 0.014672482386231422, -0.1557357758283615, -0.9762044548988342, 0.2009858787059784, 0.13940800726413727, -0.29105478525161743, -0.1911875158548355, -0.25902190804481506, 0.14448215067386627, -0.5690049529075623, -0.28871414065361023, -0.15122973918914795, 0.5164071321487427, 0.36178699135780334, 0.015299709513783455, 0.3024211823940277, -0.21587282419204712, -0.1406889110803604, 0.1283419132232666, -0.3703033924102783, 0.5498613119125366, 0.09872033447027206, 0.2578333020210266, -0.017180373892188072, -0.1823551505804062, -0.2950221300125122, 0.07279819995164871, 0.33670514822006226, -0.6556372046470642]",0.0,1.0
Bulldog kisses woman, Woman kisses bulldog,"[0.8635708689689636, -0.14021380245685577, 0.5422813296318054, -0.40266305208206177, 0.669032633304596, 0.7204662561416626, -0.10974772274494171, 0.5661774277687073, 0.148810476064682, 0.16502010822296143, -0.0502236969769001, -0.001681571826338768, 0.45341500639915466, -0.7314839959144592, 0.521805465221405, 0.18307705223560333, -0.292600154876709, -0.2985648512840271, -0.09934981167316437, -0.0836968943476677, -0.5090928673744202, -0.5697336196899414, -0.12723493576049805, -0.40406396985054016, 0.06854867190122604, -0.26395943760871887, 0.6440392136573792, -0.5132516026496887, -0.4316536486148834, -0.2636571526527405, -0.6010705232620239, 0.7855338454246521, -0.3101956248283386, 0.33812999725341797, -0.3439648449420929, 0.023208001628518105, 0.11681216955184937, 0.6200129389762878, 0.10953014343976974, -0.0752953588962555]",0.0,1.0
Man carrys unberella for son, Son carrys umberella for man,"[0.3490811586380005, -0.7935215830802917, 0.3761550486087799, -0.2598840296268463, 0.33560335636138916, 0.41569212079048157, -0.22238735854625702, 0.23957952857017517, 0.35391342639923096, 0.6002199649810791, 0.19442668557167053, -0.10589031875133514, 0.28166934847831726, -0.592219889163971, 0.6480823159217834, -0.0802140161395073, -0.3480454683303833, -0.4820398688316345, 0.12935185432434082, -0.04439570754766464, 0.07340512424707413, -0.5319178700447083, 0.6775965094566345, -0.08081789314746857, 0.308363139629364, -0.08365552872419357, 0.4198586642742157, -0.4824006259441376, 0.055338483303785324, 0.2320510596036911, 0.11837397515773773, 0.24501873552799225, -0.35873252153396606, -0.0708669051527977, -0.27443620562553406, -0.11087218672037125, -0.23134253919124603, 0.23376718163490295, -0.04102698713541031, -0.2128417044878006]",0.0,1.0
