sentence,image_1,image_2,label_image1,label_image2
Woman runs on road.,"[0.010693179443478584, 0.0509483776986599, 0.351836621761322, 0.42512980103492737, 0.6129513382911682, -0.8858314156532288, 0.22494487464427948, -0.5461844801902771, -0.17547118663787842, 0.15253505110740662, -0.2362283319234848, -0.17408883571624756, -0.5426651239395142, 0.010690489783883095, 0.8341102600097656, 0.46867185831069946]","[-0.02308495156466961, 0.31102243065834045, 0.3392026722431183, 0.13920702040195465, 0.17441125214099884, -0.85689377784729, -0.22290122509002686, -0.6035784482955933, -0.3747089207172394, 0.3010617196559906, 0.02405134029686451, 0.05766131728887558, 0.011921186931431293, 0.25832802057266235, 0.6562110185623169, 0.4189419746398926]",0,1
A woman running on the sand.,"[0.2976398169994354, -0.6698858737945557, 0.5817317962646484, 0.11625820398330688, 0.3357193171977997, -0.7104889750480652, 0.42274168133735657, -0.01542077399790287, 0.00948861613869667, -0.017239077016711235, 0.2303830236196518, -0.20518726110458374, -0.6999833583831787, -0.015570426359772682, 0.2353704571723938, 0.3202364444732666]","[0.5160968899726868, 0.2887340486049652, 0.8381108045578003, -0.41298121213912964, -0.008637947961688042, -1.20122492313385, 0.19520799815654755, -0.5490686893463135, -0.2528926432132721, 0.3353652060031891, -0.13757632672786713, -0.02429995685815811, -0.015374290756881237, -0.4421265125274658, 0.3516296148300171, 0.43509018421173096]",0,1
The man is sitting near the shore.,"[0.1689324527978897, 0.24739494919776917, 0.2821536362171173, -0.012439649552106857, 0.14064477384090424, -0.5331002473831177, 0.28009486198425293, -0.011085601523518562, -0.5749073624610901, -0.014520643278956413, -0.09085508435964584, 0.166181743144989, -0.27856507897377014, 0.32319530844688416, 0.46059805154800415, 0.25047487020492554]","[-0.00039137713611125946, -0.008294735103845596, 0.2691197097301483, 0.021478723734617233, 0.005705239251255989, -0.647301971912384, 0.2254422903060913, -0.15101030468940735, -0.7636294960975647, 0.278718501329422, -0.37702879309654236, 0.05138779431581497, -0.37777817249298096, 0.32528796792030334, 0.584037184715271, -0.04477224126458168]",0,1
Man doing exercise sits in front of a wall,"[-0.2423604279756546, 0.3255355656147003, 0.6494265198707581, 0.31563040614128113, 0.505446195602417, -0.3392806947231293, 0.21604406833648682, -0.5550516247749329, -0.6118659377098083, 0.10986684262752533, -0.14696212112903595, 0.20233675837516785, -0.2486822009086609, -0.09558334946632385, 0.6035691499710083, 0.1581462174654007]","[-0.03662516176700592, 0.05110316351056099, 0.52692049741745, 0.12256273627281189, 0.39027267694473267, -0.3086411654949188, 0.1675671637058258, -0.23264913260936737, -0.6496984958648682, 0.38021430373191833, -0.2329183667898178, 0.22591733932495117, 0.0674750804901123, -0.08829803764820099, 0.5348742604255676, -0.1812286674976349]",0,1
A woman stands on the beach.,"[0.35780563950538635, -0.3790326714515686, 0.3738337457180023, 0.10273155570030212, 0.08473077416419983, -0.39020636677742004, 0.3376164436340332, -0.1815396249294281, -0.45906785130500793, 0.2571384608745575, -0.36149829626083374, 0.08675894886255264, -0.6087725162506104, 0.4738976061344147, 0.5601727962493896, 0.08966110646724701]","[0.5055359601974487, 0.3200368583202362, 0.6953713893890381, -0.002422589808702469, 0.32614031434059143, -0.5937936305999756, 0.05907232314348221, -0.24277818202972412, -0.5724554061889648, 0.08096209168434143, -0.09967891871929169, 0.1714569330215454, 0.04579998180270195, -0.010557146742939949, 0.6290605068206787, -0.039484139531850815]",0,1
the man run on the road,"[0.1321420520544052, 0.4175996780395508, 0.37183457612991333, -0.0027499906718730927, 0.2299514263868332, -0.780537486076355, 0.2106124758720398, -0.43114814162254333, -0.6006795763969421, 0.2618959844112396, 0.08909965306520462, 0.07276318222284317, -0.926230251789093, 0.0286498311907053, 0.9111788272857666, 0.2213113158941269]","[-0.08602939546108246, 0.27898967266082764, 0.6024511456489563, 0.027622055262327194, 0.6326615810394287, -0.5935931205749512, -0.03906521201133728, -0.795998752117157, -0.2066035270690918, 0.6307377815246582, -0.08612041175365448, -0.03411545604467392, -0.11189079284667969, 0.20514407753944397, 0.5688794255256653, -0.0476885549724102]",0,1
A man is standing on a wall.,"[0.1601637750864029, 0.011036407202482224, 0.17615722119808197, -0.25970134139060974, 0.7891184091567993, -0.6260526180267334, 0.4864562153816223, -0.11702017486095428, -0.3957318365573883, 0.41654935479164124, 0.15659596025943756, 0.19819334149360657, -0.42034614086151123, -0.008072936907410622, 0.41229909658432007, -0.03879592940211296]","[0.6973715424537659, -0.17260900139808655, 0.4697984755039215, 0.17712406814098358, 0.5925074219703674, -0.502975583076477, 0.17130452394485474, -0.21784938871860504, -0.3868749439716339, 0.22139763832092285, -0.03868264704942703, 0.140179842710495, -0.27341893315315247, 0.094879150390625, 0.6679762005805969, -0.06332196295261383]",0,1
The woman sits on the floor.,"[-0.04026752710342407, 0.140144944190979, 0.38027632236480713, -0.09844788908958435, 0.45430707931518555, -0.8552871942520142, -0.021377867087721825, -0.23009967803955078, -0.6623988151550293, -0.06039762496948242, 0.14229296147823334, 0.1769004762172699, -0.5420361757278442, -0.03063162975013256, 0.24989822506904602, 0.0416870191693306]","[0.44359463453292847, -0.07510361075401306, 0.5888192653656006, 0.1552658975124359, 0.31350377202033997, -0.7255871295928955, 0.3044303357601166, -0.5700697302818298, -0.40395358204841614, 0.012264924123883247, -0.03184034675359726, 0.08232543617486954, -0.4868984818458557, -0.06764568388462067, 0.3889915347099304, 0.55777508020401]",0,1
The man walks through the field.,"[0.23495574295520782, 0.10173909366130829, 0.53700852394104, -0.12641170620918274, 0.3379341959953308, -0.5303664207458496, 0.06268215924501419, -0.5244522094726562, -0.6307570338249207, 0.05489984154701233, -0.012576127424836159, 0.1721644103527069, -0.024231377989053726, 0.04910700023174286, 0.6275054812431335, 0.21611624956130981]","[0.205823615193367, -0.02198227122426033, 0.9221146106719971, -0.2227429896593094, 0.05254253000020981, -0.6343728303909302, 0.3372345566749573, 0.09175146371126175, 0.07076229155063629, -0.24208316206932068, 0.35389986634254456, -0.22413218021392822, -0.3611927330493927, 0.07674368470907211, 0.4459019601345062, 0.1323343962430954]",0,1
The man sits in the sand.,"[0.2687048017978668, 0.09099745750427246, 0.2789650857448578, 0.28567615151405334, 0.04486091434955597, -0.379448801279068, 0.2788964509963989, -0.5387553572654724, -0.4817429482936859, -0.07734920084476471, 0.11169556528329849, -0.2585233747959137, -0.6337258815765381, -0.01400746963918209, -0.05367898568511009, -0.09101606905460358]","[-0.13213340938091278, 0.13259325921535492, 0.3995383679866791, 0.08598016202449799, 0.4865569472312927, -0.7507947683334351, 0.12425823509693146, -0.2721518874168396, -0.7345414757728577, -0.09836383163928986, -0.0779547169804573, 0.43943825364112854, -0.6310199499130249, -0.2520081698894501, 0.12821415066719055, 0.3703906834125519]",0,1
person walks by lake,"[0.04422156512737274, 0.13995607197284698, 0.5148336887359619, 0.13514919579029083, 0.2063065618276596, -0.5944389700889587, 0.09862668067216873, -0.2483113706111908, -0.2846360504627228, 0.15674558281898499, -0.03981247544288635, 0.05242571979761124, -0.3417169451713562, 0.41460543870925903, 0.6700188517570496, 0.29613468050956726]","[0.4355778694152832, 0.3862506151199341, 1.0286400318145752, -0.10049574077129364, -0.08736817538738251, -0.5962172746658325, 0.14518757164478302, -0.29588043689727783, -0.12629476189613342, 0.020838232710957527, -0.3135376274585724, -0.45014825463294983, -0.36216020584106445, 0.09452787041664124, 0.5403556823730469, 0.40366700291633606]",0,1
girl running on the street,"[0.3186565339565277, -0.04902267828583717, 0.3421982228755951, 0.07838815450668335, 0.6788619756698608, -0.8882976770401001, 0.3062644898891449, -0.06356191635131836, 0.1684059202671051, 0.15200209617614746, 0.22581340372562408, 0.052655383944511414, -0.4162740111351013, 0.1421966701745987, 0.43906012177467346, 0.18430808186531067]","[0.5214745402336121, 0.24032798409461975, 0.7712331414222717, -0.16903641819953918, 0.5051175951957703, -0.8497686982154846, 0.03287879377603531, -0.39041295647621155, -0.3728766441345215, 0.056241631507873535, -0.04966668784618378, 0.40711385011672974, -0.3425319492816925, -0.06746014952659607, 0.4276006817817688, 0.3666231036186218]",0,1
Person walks in the snow.,"[0.33817043900489807, 0.5842822790145874, 0.4322582185268402, 0.048480186611413956, 0.6884732842445374, -0.5432891845703125, -0.17252793908119202, -0.4512229561805725, -0.25377342104911804, -0.2339719533920288, 0.2799794375896454, 0.3167351186275482, -0.36438918113708496, -0.27445611357688904, 0.42479202151298523, 0.0899849385023117]","[-0.024461759254336357, 0.7486253976821899, 0.9706844091415405, 0.17462065815925598, 0.43226343393325806, -0.6385735273361206, 0.20870867371559143, -0.5490680932998657, -0.531436562538147, 0.5855581164360046, -0.23644663393497467, 0.14464223384857178, -0.010690766386687756, 0.5084778070449829, 0.969539225101471, -0.15217596292495728]",0,1
A woman walks through the snow.,"[0.056096985936164856, 0.4276500940322876, 0.686826229095459, 0.11028921604156494, 0.18700851500034332, -1.0017117261886597, -0.014084724709391594, -0.7260827422142029, -0.5208930969238281, 0.15095987915992737, 0.2874318063259125, 0.08640865236520767, -0.8929210305213928, 0.3210218846797943, -0.305209219455719, 0.0016168244183063507]","[0.38995444774627686, 0.38654324412345886, -0.02251068688929081, 0.1462794840335846, 0.406379371881485, -0.8847723603248596, -0.14207211136817932, -0.21871963143348694, -0.5952259302139282, -0.014644471928477287, -0.25774815678596497, 0.29050472378730774, -0.5155049562454224, -0.21304941177368164, 0.7200210690498352, 0.04149583354592323]",0,1
The child is sitting in the front seat of the car.,"[0.6855380535125732, 0.3355085253715515, 0.49675652384757996, 0.458833247423172, 0.760578989982605, -0.8426449298858643, 0.3908727169036865, -0.7353225350379944, -0.3351876437664032, -0.27770736813545227, 0.031362175941467285, -0.016380250453948975, -0.16552850604057312, -0.4033312201499939, 0.9431055784225464, 0.04543406143784523]","[0.243544802069664, -0.1311846524477005, 0.6828559041023254, 0.13223005831241608, 0.2433440238237381, -0.5307693481445312, 0.0018163416534662247, -0.1858309805393219, 0.11190137267112732, -0.037241145968437195, -0.0029767658561468124, -0.43081334233283997, -0.6965231895446777, -0.007072342559695244, 0.22157318890094757, 0.031386811286211014]",0,1
A girl runs on the beach.,"[0.03641009330749512, 0.21806244552135468, 0.5703104734420776, 0.13461610674858093, 0.23246540129184723, -0.6383503675460815, 0.011546703055500984, -0.5301850438117981, -0.6270875334739685, 0.44568300247192383, -0.14445088803768158, -0.08675587922334671, -0.699719250202179, 0.26107287406921387, 0.5261810421943665, 0.05500102415680885]","[0.31132012605667114, -0.09306688606739044, 0.5043836832046509, -0.055440500378608704, 0.3344377279281616, -0.40701916813850403, 0.10601649433374405, -0.3014044165611267, -0.39114367961883545, 0.07498733699321747, -0.024143626913428307, -0.18530872464179993, -0.40654000639915466, 0.17609772086143494, 0.09882986545562744, 0.2620668113231659]",0,1
Football players have high running speeds.,"[0.20586436986923218, 0.16874879598617554, 0.230452761054039, 0.60834139585495, 0.12478460371494293, -1.0229798555374146, 0.14986363053321838, 0.23418106138706207, -0.20335030555725098, -0.10040396451950073, -0.10439009964466095, 0.44103676080703735, -0.10932835191488266, -0.03758101165294647, 0.5355767011642456, 0.4113311171531677]","[0.4771643579006195, -0.16454164683818817, 0.3699343502521515, -0.14435866475105286, 0.007427828386425972, -1.0605701208114624, 0.5976039171218872, -0.4263772964477539, 0.04477507248520851, 0.033045753836631775, -0.03489619493484497, -0.332465261220932, -0.2702797055244446, -0.1979311853647232, 0.5707125663757324, 0.15421706438064575]",0,1
A woman walks on a road.,"[0.10044535994529724, 0.07383394241333008, 0.521331787109375, -0.06404343247413635, 0.17970867455005646, -0.4524542987346649, -0.10273727774620056, -0.3754616975784302, -0.30977359414100647, 0.059215232729911804, -0.39263391494750977, 0.5851547718048096, -0.11929084360599518, 0.3261502683162689, 0.5328919887542725, 0.001348499208688736]","[0.08269867300987244, -0.051661524921655655, 0.4970337152481079, -0.03357413038611412, 0.3300710618495941, -0.7799394130706787, 0.20379070937633514, -0.25984346866607666, -0.6636362671852112, 0.30043408274650574, 0.3412899076938629, 0.3354843258857727, -0.30947208404541016, -0.1854153424501419, 0.4948387145996094, 0.293995201587677]",0,1
A GIRL WALKS IN THE ROAD,"[0.14924852550029755, -0.19976693391799927, 0.3736554980278015, 0.24050283432006836, -0.03548195958137512, -0.027702223509550095, -0.00930439867079258, -0.21887420117855072, -0.510415256023407, 0.47422224283218384, -0.30515792965888977, -0.16366630792617798, -0.3000870943069458, 0.16748473048210144, 0.34846922755241394, 0.09485743939876556]","[0.23788611590862274, 0.1081346869468689, 0.4435177147388458, 0.10702794790267944, 0.36415335536003113, -0.4881259799003601, 0.17349186539649963, -0.20432324707508087, -0.6140130758285522, 0.2972508668899536, -0.14731048047542572, -0.16836509108543396, -0.33950549364089966, -0.015143580734729767, 0.5103689432144165, 0.30361294746398926]",0,1
A man jumping into water.,"[0.5227521061897278, -0.17974713444709778, 0.6048429012298584, -0.0543816052377224, -0.24268876016139984, -0.8150480389595032, 0.4340221881866455, -0.15286561846733093, -0.20683085918426514, 0.1130426824092865, -0.02721947245299816, -0.5902214646339417, -0.47745636105537415, -0.15135860443115234, 0.04825766757130623, 0.6108474135398865]","[0.5203250646591187, -0.391110897064209, 0.4858379364013672, 0.09358400106430054, 0.43324339389801025, -0.6846463680267334, 0.05401544272899628, -0.25410670042037964, -0.28647902607917786, -0.048535361886024475, 0.008711861446499825, -0.21836340427398682, -0.6024327278137207, 0.13116322457790375, 0.32594001293182373, -0.003683578222990036]",0,1
A dog stands in the grass.,"[0.25581222772598267, 0.09446616470813751, 0.8054022192955017, 0.25781187415122986, 0.18981093168258667, -0.9569750428199768, 0.4193391799926758, -0.09794537723064423, 0.055629853159189224, -0.0819101482629776, 0.1901862472295761, -0.07033824175596237, -0.12926015257835388, 0.03330843150615692, 0.7196491956710815, 0.5297983884811401]","[0.25956687331199646, -0.1229611188173294, 0.527928352355957, 0.07930020987987518, 0.3178653419017792, -0.3814922869205475, -0.006581975147128105, -0.21620820462703705, -0.06982389092445374, -0.0162754338234663, -0.12144933640956879, -0.08573722094297409, -0.14404255151748657, 0.04771196097135544, 0.5957866907119751, 0.48695045709609985]",0,1
A woman walks down the street.,"[-0.016822440549731255, -0.23732633888721466, 0.40429431200027466, 0.08975717425346375, 0.44155269861221313, -0.4626806080341339, 0.13194631040096283, -0.2777061462402344, -0.16612353920936584, 0.34742188453674316, -0.21423594653606415, -0.08114076405763626, -0.33865103125572205, 0.08781731128692627, 0.5177576541900635, 0.01656148210167885]","[0.0716140866279602, 0.21251395344734192, 0.6035324335098267, 0.029568392783403397, 0.5261009335517883, -0.8512542247772217, -0.0016295667737722397, -0.15616518259048462, -0.2225666344165802, 0.5093467831611633, -0.3188905715942383, 0.0004409477114677429, -0.05817531421780586, 0.21042735874652863, 0.6213841438293457, 0.08561232686042786]",0,1
Players are celebrating after the game.,"[0.6422872543334961, -0.0036064796149730682, 0.7977674007415771, 0.3551389276981354, 0.35283809900283813, -0.7690172791481018, 0.05770915746688843, 0.3603861629962921, 0.1118275374174118, -0.13968443870544434, -0.022194383665919304, -0.08602634817361832, -0.53268963098526, -0.21678344905376434, 0.7976230382919312, 0.044487182050943375]","[0.14057253301143646, 0.0407036729156971, 0.43429940938949585, 0.08171486854553223, -0.013790784403681755, -0.6964502930641174, 0.29541128873825073, -0.23241418600082397, -0.06266778707504272, -0.08868631720542908, 0.16911883652210236, -0.06897004693746567, -0.5357807278633118, -0.1740724891424179, 0.378981351852417, 0.3676076829433441]",0,1
An animal sits in a meadow.,"[0.6473785042762756, 0.310707151889801, 0.47479256987571716, -0.24981722235679626, 0.6638237833976746, -0.599005937576294, 0.20171047747135162, -0.3697604835033417, 0.07479645311832428, 0.2674812078475952, 0.17076824605464935, -0.26454925537109375, -0.1409694403409958, -0.1022527813911438, 0.44697126746177673, 0.31674912571907043]","[0.2101672738790512, 0.022585604339838028, 0.5429725050926208, -0.000665958970785141, 0.20798476040363312, -0.37575989961624146, -0.10267119109630585, -0.021317513659596443, -0.1752309799194336, 0.4204472601413727, 0.2013380229473114, -0.027818579226732254, -0.3745906352996826, -0.15569430589675903, 0.4296216666698456, -0.055921804159879684]",0,1
A person celebrates after a game.,"[0.14057253301143646, 0.0407036729156971, 0.43429940938949585, 0.08171486854553223, -0.013790784403681755, -0.6964502930641174, 0.29541128873825073, -0.23241418600082397, -0.06266778707504272, -0.08868631720542908, 0.16911883652210236, -0.06897004693746567, -0.5357807278633118, -0.1740724891424179, 0.378981351852417, 0.3676076829433441]","[0.5093913674354553, 0.04569198936223984, 0.538645327091217, -0.11785261332988739, 0.1408880650997162, -0.9380690455436707, 0.23382383584976196, 0.29670366644859314, -0.16545051336288452, 0.2780504524707794, 0.24824298918247223, -0.2877093553543091, -0.7408583164215088, -0.04299008846282959, 0.6105862855911255, 0.1716555953025818]",0,1
A man stands on a pier.,"[0.044916972517967224, 0.6172105669975281, 0.2469329833984375, 0.10888251662254333, -0.12839017808437347, -0.2032068371772766, -0.00895419530570507, -0.3105155825614929, -0.9101046919822693, 0.1593632996082306, -0.4615258276462555, 0.36500346660614014, -0.6077483892440796, 0.24427753686904907, 0.14699533581733704, 0.39316004514694214]","[0.12603168189525604, 0.0739326924085617, 0.5843020677566528, -0.5053173899650574, 0.24571949243545532, -0.15515533089637756, -0.006077392026782036, -0.20608115196228027, -0.3155333995819092, 0.2589293420314789, -0.06044411659240723, -0.38281553983688354, -0.2424578070640564, 0.08135519921779633, 0.8171257376670837, 0.16080929338932037]",0,1
A mother holds her daughter.,"[0.2053856998682022, -0.5531892776489258, 0.860697865486145, -0.25131756067276, 0.4242401719093323, -0.3459787964820862, -0.09880592674016953, -0.34738606214523315, -0.3923734724521637, 0.5393661260604858, 0.05861236900091171, -0.2294825315475464, -0.25676390528678894, 0.09542576223611832, 0.6875282526016235, 0.11907297372817993]","[0.2779957950115204, -0.19750171899795532, 0.6009634733200073, -0.10844951868057251, 0.01563444919884205, -0.8501986265182495, 0.36597782373428345, -0.49166297912597656, -0.5773656368255615, 0.1118723452091217, 0.21259565651416779, 0.17315495014190674, -0.4576590955257416, -0.3395896852016449, 0.19166910648345947, 0.47830110788345337]",0,1
The kid will run on the street.,"[0.4891245663166046, 0.29145604372024536, 0.4201332628726959, -0.23643827438354492, 0.16372090578079224, -0.47454115748405457, -0.11215926706790924, -0.4194812774658203, -0.40218493342399597, 0.3875192701816559, -0.15420590341091156, 0.19504544138908386, -0.6490529775619507, 0.08431869745254517, 0.46720090508461, 0.17963075637817383]","[0.4130031168460846, -0.39698970317840576, 0.4783475995063782, 0.12927597761154175, 0.36606064438819885, -0.4473004639148712, 0.22308532893657684, -0.4683457612991333, -0.1907566487789154, 0.2203121781349182, 0.08005649596452713, -0.2675122916698456, -0.8099602460861206, 0.04955589771270752, 0.2686012387275696, 0.06729990243911743]",0,1
A person runs down the road.,"[-0.012241436168551445, 0.14476114511489868, 0.820713460445404, -0.10179921984672546, 0.41285720467567444, -0.8316690921783447, 0.39317962527275085, -0.13736607134342194, -0.13923902809619904, 0.10479223728179932, 0.29605403542518616, -0.19805026054382324, -0.274490624666214, 0.486695796251297, 0.9279502034187317, 0.3054042458534241]","[0.22184188663959503, -0.08417646586894989, 0.6796896457672119, 0.07195724546909332, 0.27554482221603394, -0.7133960723876953, -0.0769522562623024, -0.24709713459014893, -0.24005009233951569, 0.35216888785362244, 0.15652208030223846, -0.17892035841941833, -0.03175700083374977, -0.008237643167376518, 0.2362147867679596, 0.30739277601242065]",0,1
The person can take the ball to the park.,"[0.20253776013851166, -0.09003300964832306, 0.9846816658973694, -0.06857545673847198, 0.26865142583847046, -0.7209293246269226, 0.08468487113714218, -0.0796055942773819, -0.05751880630850792, 0.31067711114883423, 0.3552870452404022, -0.2147609293460846, -0.20216259360313416, -0.12862055003643036, 0.41648927330970764, 0.2596040964126587]","[0.13831911981105804, -0.10372206568717957, 0.7402015924453735, -0.10676601529121399, 0.6878244280815125, -0.3984053432941437, 0.2589787244796753, -0.5666067004203796, -0.45860394835472107, -0.28213071823120117, 0.2677516043186188, 0.30839839577674866, -0.019334208220243454, 0.3098563849925995, 0.6862552762031555, 0.19806012511253357]",0,1
A boy walks in the forest.,"[0.3590562045574188, -0.09894712269306183, 0.40791937708854675, -0.21426929533481598, 0.029522845521569252, -0.8343400955200195, 0.1967441886663437, -0.3495092988014221, -0.7318639755249023, 0.3359043002128601, 0.5483117699623108, -0.08030641824007034, 0.10343627631664276, -0.04077833145856857, 0.4417324662208557, 0.21964812278747559]","[-0.02664962224662304, 0.09377448260784149, 0.383333295583725, -0.030331578105688095, 0.2263447493314743, -0.6375834941864014, 0.05853782594203949, 0.023619918152689934, -0.5412311553955078, 0.26703447103500366, -0.11113293468952179, 0.08871761709451675, -0.35175788402557373, 0.21259485185146332, 0.29645663499832153, -0.010341964662075043]",0,1
A girl sits on a tree branch.,"[0.5109797716140747, -0.06339740753173828, 0.763639509677887, -0.050361376255750656, 0.24550257623195648, -0.9184151291847229, 0.43804246187210083, -0.6855630278587341, -0.12137603759765625, 0.10697758197784424, -0.14114229381084442, -0.25861579179763794, -0.28451061248779297, 0.09501715004444122, 0.4513165354728699, 0.7302823066711426]","[0.2384805828332901, -0.1412724256515503, 0.7124902009963989, 0.03882122412323952, 0.3225032687187195, -0.748559832572937, 0.30592066049575806, -0.3745899796485901, -0.03147899731993675, 0.15393516421318054, -0.04793453961610794, -0.16239824891090393, -0.013873252086341381, -0.08885255455970764, 0.37815040349960327, 0.6940714120864868]",0,1
A boy runs near the sea.,"[0.32925137877464294, -0.15287013351917267, 0.44015374779701233, 0.15131816267967224, 0.37542158365249634, -0.5349849462509155, 0.18668535351753235, -0.30009329319000244, -0.544378399848938, 0.14242680370807648, -0.09273229539394379, -0.08294577151536942, -0.6310964822769165, 0.12221350520849228, 0.4617388844490051, 0.44934317469596863]","[-0.04169033467769623, -0.031269337981939316, 0.7796793580055237, -0.3928559422492981, 0.4044889807701111, -0.4983121156692505, 0.32544708251953125, -0.05709633231163025, -0.012097980827093124, 0.11873164772987366, -0.0021583158522844315, 0.14041540026664734, -0.44889694452285767, 0.2216951847076416, 0.13814061880111694, 0.17811444401741028]",0,1
A girl walks on the side of a street.,"[0.10869334638118744, -0.4707496166229248, 0.35009416937828064, 0.49862489104270935, 0.42279934883117676, -0.544031023979187, -0.2822193503379822, -0.24066515266895294, -0.41826310753822327, 0.20071560144424438, -0.34082213044166565, 0.17987430095672607, -0.24534261226654053, 0.5579581260681152, 0.648216724395752, 0.3292449116706848]","[0.39402756094932556, 0.11417420208454132, 0.5903924703598022, 0.01881140097975731, 0.25877124071121216, -0.5643431544303894, 0.05913769453763962, -0.006128909066319466, -0.3969666361808777, 0.1612957864999771, -0.061154164373874664, 0.16618478298187256, -0.2971848249435425, -0.10349491238594055, 0.38338690996170044, -0.09859615564346313]",0,1
A girl runs toward the sea,"[0.4027465283870697, -0.2861173748970032, 0.5141437649726868, -0.12717507779598236, 0.5117631554603577, -0.358742892742157, 0.16079553961753845, -0.3510652482509613, -0.2243952453136444, 0.3683858811855316, 0.15472079813480377, -0.1677677035331726, -0.7239171266555786, 0.25258225202560425, 0.27499061822891235, 0.024335447698831558]","[0.14168445765972137, -0.11687260866165161, 0.9962728023529053, -0.0657249242067337, 0.16934409737586975, -0.6924089193344116, 0.11284664273262024, -0.32558709383010864, -0.1797139048576355, 0.04425355792045593, 0.11896997690200806, 0.4509431719779968, -0.6897891163825989, -0.12238109111785889, 0.8401153683662415, 0.23650729656219482]",0,1
woman sits against tree,"[0.2488560825586319, -0.014743629842996597, 0.7882722616195679, -0.019751910120248795, 0.44758936762809753, -0.60043865442276, 0.07337165623903275, -0.16907350718975067, -0.30598291754722595, 0.38648417592048645, 0.051689513027668, -0.05615360289812088, -0.35450661182403564, -0.12836331129074097, 0.6558460593223572, 0.20106348395347595]","[0.23453675210475922, -0.05938646197319031, 0.7256107330322266, -0.4149214029312134, 0.13096603751182556, -0.6059290170669556, 0.24208390712738037, -0.19014936685562134, -0.13370703160762787, 0.0838729739189148, 0.2206386923789978, 0.22572097182273865, 0.02249656245112419, -0.29763397574424744, 0.4110328257083893, 0.4225524067878723]",0,1
A girl is walking on the beach.,"[0.5678679347038269, -0.12748008966445923, 0.6318836808204651, -0.29778698086738586, -0.01921919547021389, -0.08512511849403381, 0.21329692006111145, -0.19135983288288116, -0.21930038928985596, -0.12508681416511536, 0.25174349546432495, -0.4215698540210724, -0.2773425579071045, 0.035562753677368164, 0.28200680017471313, 0.14596936106681824]","[0.03641009330749512, 0.21806244552135468, 0.5703104734420776, 0.13461610674858093, 0.23246540129184723, -0.6383503675460815, 0.011546703055500984, -0.5301850438117981, -0.6270875334739685, 0.44568300247192383, -0.14445088803768158, -0.08675587922334671, -0.699719250202179, 0.26107287406921387, 0.5261810421943665, 0.05500102415680885]",0,1
mother walks on beach,"[0.31193435192108154, 0.20926791429519653, 0.363130658864975, 0.20486074686050415, 0.23445071280002594, -0.6828460693359375, 0.4213513135910034, -0.2306114137172699, -0.458324670791626, 0.6200292706489563, 0.057266756892204285, -0.15240761637687683, -0.7140408754348755, 0.25444015860557556, 0.004760716110467911, 0.33503660559654236]","[0.2211083471775055, -0.02576325461268425, 0.33903270959854126, 0.08710530400276184, -0.060667023062705994, -0.1555665284395218, 0.2716505527496338, -0.1305542290210724, -0.6833650469779968, 0.3269905149936676, -0.2998865842819214, -0.06912313401699066, -0.45161178708076477, 0.18317395448684692, 0.4221230447292328, 0.057960767298936844]",0,1
girl sits on floor,"[-0.08320219814777374, -0.30895018577575684, 0.1680603176355362, 0.01404140517115593, 0.2643182575702667, -0.5809062719345093, 0.09517960250377655, -0.46672171354293823, -0.19311752915382385, 0.15824079513549805, 0.3021151125431061, 0.1472015380859375, -0.21613174676895142, 0.37471818923950195, 0.1727304756641388, 0.3441097140312195]","[0.5907610058784485, -0.23125995695590973, 0.7157933115959167, -0.05139061436057091, 0.5723385214805603, -0.4904853403568268, 0.06576639413833618, -0.5133092403411865, -0.22129660844802856, -0.11724582314491272, 0.2117985039949417, -0.21748575568199158, -0.30466336011886597, 0.060737818479537964, 1.0978418588638306, 0.07925228774547577]",0,1
The woman is laying on the floor.,"[0.060460180044174194, -0.4540233016014099, 0.7233681082725525, -0.07200796902179718, 0.23321105539798737, -0.6475159525871277, 0.22676949203014374, -0.40891310572624207, -0.24742048978805542, -0.06084263324737549, 0.136228546500206, 0.19661381840705872, -0.27279001474380493, 0.05075480043888092, 0.20305871963500977, 0.3592659831047058]","[0.09189550578594208, 0.47065067291259766, 0.6357201337814331, -0.04181763902306557, 0.4359937310218811, -1.1072291135787964, 0.3053622543811798, 0.03894587606191635, -0.4084751307964325, -0.4347449243068695, 0.652297854423523, 0.1751723289489746, -0.8331317901611328, -0.4443480968475342, 0.3372145891189575, 0.4525623321533203]",0,1
A man scrolling through his phone while chilling on the floor.,"[0.24545355141162872, -0.15243268013000488, 0.6351460218429565, 0.018393617123365402, 1.0887573957443237, -0.7944672703742981, 0.37370359897613525, -0.25506410002708435, -0.3008597195148468, -0.060098230838775635, 0.11654554307460785, 0.27481773495674133, -0.5747339725494385, -0.2690565586090088, 0.1468093991279602, 0.25220081210136414]","[0.43814051151275635, -0.12949909269809723, 0.44691231846809387, 0.22822310030460358, 0.2744951546192169, -0.6883898973464966, 0.036569222807884216, -0.19411422312259674, -0.3620973229408264, 0.10203585028648376, -0.011264791712164879, 0.043957896530628204, -0.4391298294067383, -0.04939156770706177, 0.43819138407707214, 0.05115694925189018]",0,1
